행정구역,,,총인구수,세대수,세대당 인구
전라남도,강진군,,"31,804","18,117",1.76
전라남도,강진군,강진읍,"12,487","6,475",1.93
전라남도,강진군,군동면,"4,710","2,489",1.89
전라남도,강진군,칠량면,"1,989","1,235",1.61
전라남도,강진군,대구면,986,615,1.6
전라남도,강진군,도암면,"2,258","1,419",1.59
전라남도,강진군,신전면,"1,593",978,1.63
전라남도,강진군,성전면,"2,560","1,588",1.61
전라남도,강진군,작천면,"1,639","1,066",1.54
전라남도,강진군,병영면,"1,436",898,1.6
전라남도,강진군,옴천면,554,360,1.54
전라남도,강진군,마량면,"1,592",994,1.6
전라남도,해남군,,"62,171","34,395",1.81
전라남도,해남군,해남읍,"23,379","11,245",2.08
전라남도,해남군,삼산면,"2,667","1,569",1.7
전라남도,해남군,화산면,"2,833","1,650",1.72
전라남도,해남군,현산면,"2,528","1,529",1.65
전라남도,해남군,송지면,"5,436","3,203",1.7
전라남도,해남군,북평면,"2,442","1,461",1.67
전라남도,해남군,북일면,"1,806","1,100",1.64
전라남도,해남군,옥천면,"2,712","1,636",1.66
전라남도,해남군,계곡면,"1,979","1,233",1.61
전라남도,해남군,마산면,"2,242","1,368",1.64
전라남도,해남군,황산면,"4,157","2,452",1.7
전라남도,해남군,산이면,"3,358","1,994",1.68
전라남도,해남군,문내면,"3,496","2,013",1.74
전라남도,해남군,화원면,"3,136","1,942",1.61
전라남도,영암군,,"50,051","28,378",1.76
전라남도,영암군,영암읍,"7,642","3,994",1.91
전라남도,영암군,삼호읍,"15,021","7,655",1.96
전라남도,영암군,삼호읍서부출장소,"5,828","3,295",1.77
전라남도,영암군,덕진면,"1,632","1,048",1.56
전라남도,영암군,금정면,"1,923","1,215",1.58
전라남도,영암군,신북면,"3,311","2,121",1.56
전라남도,영암군,시종면,"3,175","2,030",1.56
전라남도,영암군,도포면,"2,011","1,278",1.57
전라남도,영암군,군서면,"2,968","1,801",1.65
전라남도,영암군,서호면,"1,740","1,103",1.58
전라남도,영암군,학산면,"2,776","1,630",1.7
전라남도,영암군,미암면,"2,024","1,208",1.68
전라남도,무안군,,"95,710","46,439",2.06
전라남도,무안군,무안읍,"10,557","5,577",1.89
전라남도,무안군,일로읍,"25,620","10,059",2.55
전라남도,무안군,삼향읍,"4,915","2,443",2.01
전라남도,무안군,삼향읍남악출장소,"32,405","14,430",2.25
전라남도,무안군,몽탄면,"2,748","1,756",1.56
전라남도,무안군,청계면,"6,268","3,966",1.58
전라남도,무안군,현경면,"4,223","2,630",1.61
전라남도,무안군,망운면,"1,812","1,117",1.62
전라남도,무안군,해제면,"4,428","2,778",1.59
전라남도,무안군,운남면,"2,734","1,683",1.62
전라남도,함평군,,"29,394","17,544",1.68
전라남도,함평군,함평읍,"8,134","4,412",1.84
전라남도,함평군,손불면,"3,040","1,877",1.62
전라남도,함평군,신광면,"1,597","1,014",1.57
전라남도,함평군,학교면,"3,303","2,066",1.6
전라남도,함평군,엄다면,"1,749","1,087",1.61
전라남도,함평군,대동면,"2,949","1,811",1.63
전라남도,함평군,나산면,"2,590","1,607",1.61
전라남도,함평군,해보면,"2,612","1,581",1.65
전라남도,함평군,월야면,"3,420","2,089",1.64
전라남도,영광군,,"53,713","28,639",1.88
전라남도,영광군,영광읍,"23,511","11,255",2.09
전라남도,영광군,백수읍,"4,427","2,567",1.72
전라남도,영광군,홍농읍,"7,045","3,756",1.88
전라남도,영광군,대마면,"1,633","1,022",1.6
전라남도,영광군,묘량면,"1,722",975,1.77
전라남도,영광군,불갑면,"1,464",832,1.76
전라남도,영광군,군서면,"2,270","1,263",1.8
전라남도,영광군,군남면,"2,275","1,380",1.65
전라남도,영광군,염산면,"3,823","2,384",1.6
전라남도,영광군,법성면,"4,870","2,744",1.77
전라남도,영광군,낙월면,450,304,1.48
전라남도,영광군,낙월면안마출장소,223,157,1.42
전라남도,장성군,,"42,975","23,526",1.83
전라남도,장성군,장성읍,"14,990","7,580",1.98
전라남도,장성군,진원면,"3,562","1,777",2
전라남도,장성군,남면,"3,554","2,171",1.64
전라남도,장성군,동화면,"1,806","1,084",1.67
전라남도,장성군,삼서면,"2,914","1,681",1.73
전라남도,장성군,삼계면,"5,135","2,729",1.88
전라남도,장성군,황룡면,"3,748","2,124",1.76
전라남도,장성군,서삼면,"1,463",861,1.7
전라남도,장성군,북일면,"1,294",808,1.6
전라남도,장성군,북이면,"2,588","1,514",1.71
전라남도,장성군,북하면,"1,921","1,197",1.6
전라남도,완도군,,"44,535","25,065",1.78
전라남도,완도군,완도읍,"16,815","8,763",1.92
전라남도,완도군,금일읍,"3,310","1,997",1.66
전라남도,완도군,노화읍,"3,749","2,080",1.8
전라남도,완도군,노화읍넙도출장소,681,399,1.71
전라남도,완도군,군외면,"2,845","1,805",1.58
전라남도,완도군,신지면,"3,042","1,815",1.68
전라남도,완도군,고금면,"3,736","2,178",1.72
전라남도,완도군,약산면,"2,145","1,307",1.64
전라남도,완도군,청산면,"1,852","1,143",1.62
전라남도,완도군,청산면모도출장소,217,136,1.6
전라남도,완도군,소안면,"2,227","1,273",1.75
전라남도,완도군,금당면,797,484,1.65
전라남도,완도군,보길면,"2,393","1,214",1.97
전라남도,완도군,생일면,726,471,1.54
전라남도,진도군,,"27,925","16,326",1.71
전라남도,진도군,진도읍,"10,210","5,297",1.93
전라남도,진도군,군내면,"2,726","1,635",1.67
전라남도,진도군,고군면,"3,235","1,899",1.7
전라남도,진도군,의신면,"3,206","2,050",1.56
전라남도,진도군,임회면,"3,096","1,948",1.59
전라남도,진도군,지산면,"2,805","1,797",1.56
전라남도,진도군,조도면,"2,027","1,329",1.53
전라남도,진도군,조도면가사출장소,233,163,1.43
전라남도,진도군,조도면거차출장소,387,208,1.86
전라남도,신안군,,"41,850","22,387",1.87
전라남도,신안군,지도읍,"4,780","2,597",1.84
전라남도,신안군,지도읍선도출장소,245,151,1.62
전라남도,신안군,압해읍,"6,442","2,921",2.21
전라남도,신안군,압해읍매화출장소,285,171,1.67
전라남도,신안군,압해읍고이도출장소,256,136,1.88
전라남도,신안군,증도면,"1,577",960,1.64
전라남도,신안군,증도면병풍출장소,318,187,1.7
전라남도,신안군,임자면,"3,510","1,786",1.97
전라남도,신안군,자은면,"2,692","1,325",2.03
전라남도,신안군,비금면,"3,709","1,860",1.99
전라남도,신안군,비금면수치도출장소,142,76,1.87
전라남도,신안군,도초면,"2,440","1,354",1.8
전라남도,신안군,도초면우이도출장소,236,143,1.65
전라남도,신안군,흑산면,"2,137","1,354",1.58
전라남도,신안군,흑산면가거도출장소,351,271,1.3
전라남도,신안군,흑산면태도출장소,210,139,1.51
전라남도,신안군,흑산면홍도출장소,468,264,1.77
전라남도,신안군,흑산면대둔도출장소,275,179,1.54
전라남도,신안군,하의면,"1,667",994,1.68
전라남도,신안군,신의면,"1,564",813,1.92
전라남도,신안군,장산면,"1,624",989,1.64
전라남도,신안군,안좌면,"3,794","2,020",1.88
전라남도,신안군,팔금면,"1,003",573,1.75
전라남도,신안군,암태면,"2,125","1,124",1.89
경상북도,,,"2,503,544","1,295,172",1.93
경상북도,포항시,,"488,683","238,822",2.05
경상북도,포항시,남구,"214,869","108,591",1.98
경상북도,포항시,남구 구룡포읍,"6,489","4,256",1.52
경상북도,포항시,남구 연일읍,"27,104","12,039",2.25
경상북도,포항시,남구 오천읍,"56,673","28,128",2.01
경상북도,포항시,남구 대송면,"2,928","1,789",1.64
경상북도,포항시,남구 동해면,"8,988","4,761",1.89
경상북도,포항시,남구 장기면,"3,633","2,314",1.57
경상북도,포항시,남구 호미곶면,"1,610","1,050",1.53
경상북도,포항시,남구 상대동,"22,069","13,168",1.68
경상북도,포항시,남구 해도동,"15,298","9,514",1.61
경상북도,포항시,남구 송도동,"10,811","6,224",1.74
경상북도,포항시,남구 청림동,"4,497","2,795",1.61
경상북도,포항시,남구 제철동,"2,283","1,218",1.87
경상북도,포항시,남구 효곡동,"28,964","11,133",2.6
경상북도,포항시,남구 대이동,"23,522","10,202",2.31
경상북도,포항시,북구,"273,814","130,231",2.1
경상북도,포항시,북구 흥해읍,"60,271","27,130",2.22
경상북도,포항시,북구 신광면,"2,705","1,621",1.67
경상북도,포항시,북구 청하면,"4,222","2,573",1.64
경상북도,포항시,북구 송라면,"2,278","1,520",1.5
경상북도,포항시,북구 기계면,"4,669","2,719",1.72
경상북도,포항시,북구 죽장면,"2,019","1,370",1.47
경상북도,포항시,북구 죽장면상옥출장소,623,392,1.59
경상북도,포항시,북구 기북면,"1,276",787,1.62
경상북도,포항시,북구 중앙동,"13,125","7,981",1.64
경상북도,포항시,북구 양학동,"16,237","7,297",2.23
경상북도,포항시,북구 죽도동,"17,904","11,057",1.62
경상북도,포항시,북구 용흥동,"19,237","9,062",2.12
경상북도,포항시,북구 우창동,"30,450","13,788",2.21
경상북도,포항시,북구 두호동,"20,476","8,860",2.31
경상북도,포항시,북구 장량동,"70,067","30,326",2.31
경상북도,포항시,북구 환여동,"8,255","3,748",2.2
경상북도,경주시,,"243,781","126,453",1.93
경상북도,경주시,감포읍,"5,035","3,147",1.6
경상북도,경주시,안강읍,"21,769","11,956",1.82
경상북도,경주시,건천읍,"14,380","7,745",1.86
경상북도,경주시,외동읍,"21,471","11,829",1.82
경상북도,경주시,문무대왕면,"3,962","2,342",1.69
경상북도,경주시,양남면,"6,259","3,576",1.75
경상북도,경주시,내남면,"4,322","2,606",1.66
경상북도,경주시,산내면,"3,121","2,046",1.53
경상북도,경주시,서면,"2,909","1,773",1.64
경상북도,경주시,현곡면,"21,543","8,932",2.41
경상북도,경주시,강동면,"5,739","3,450",1.66
경상북도,경주시,천북면,"5,371","2,957",1.82
경상북도,경주시,황오동,"9,620","5,720",1.68
경상북도,경주시,성건동,"12,189","7,536",1.62
경상북도,경주시,황남동,"3,611","2,185",1.65
경상북도,경주시,선도동,"13,680","6,714",2.04
경상북도,경주시,월성동,"5,239","2,778",1.89
경상북도,경주시,용강동,"24,719","10,472",2.36
경상북도,경주시,황성동,"27,907","12,139",2.3
경상북도,경주시,동천동,"19,885","10,319",1.93
경상북도,경주시,불국동,"9,482","5,247",1.81
경상북도,경주시,보덕동,"1,568",984,1.59
경상북도,김천시,,"133,444","68,931",1.94
경상북도,김천시,아포읍,"7,983","4,386",1.82
경상북도,김천시,농소면,"3,012","1,598",1.88
경상북도,김천시,남면,"2,816","1,695",1.66
경상북도,김천시,개령면,"2,180","1,192",1.83
경상북도,김천시,감문면,"2,984","1,791",1.67
경상북도,김천시,어모면,"3,918","2,139",1.83
경상북도,김천시,봉산면,"2,818","1,555",1.81
경상북도,김천시,대항면,"3,081","1,694",1.82
경상북도,김천시,감천면,"1,687",926,1.82
경상북도,김천시,조마면,"2,018","1,147",1.76
경상북도,김천시,구성면,"2,545","1,573",1.62
경상북도,김천시,지례면,"1,364",851,1.6
경상북도,김천시,부항면,"1,176",752,1.56
경상북도,김천시,대덕면,"2,053","1,340",1.53
경상북도,김천시,증산면,940,594,1.58
경상북도,김천시,자산동,"5,703","3,381",1.69
경상북도,김천시,평화남산동,"6,748","4,113",1.64
경상북도,김천시,양금동,"3,328","1,835",1.81
경상북도,김천시,대신동,"23,035","11,355",2.03
경상북도,김천시,대곡동,"20,325","10,110",2.01
경상북도,김천시,지좌동,"10,324","5,330",1.94
경상북도,김천시,율곡동,"23,406","9,574",2.44
경상북도,안동시,,"152,149","80,719",1.88
경상북도,안동시,풍산읍,"7,976","4,307",1.85
경상북도,안동시,와룡면,"3,653","2,082",1.75
경상북도,안동시,북후면,"2,718","1,714",1.59
경상북도,안동시,서후면,"3,598","2,234",1.61
경상북도,안동시,풍천면,"7,562","4,419",1.71
경상북도,안동시,일직면,"2,347","1,415",1.66
경상북도,안동시,남후면,"1,561",969,1.61
경상북도,안동시,남선면,"1,934","1,163",1.66
경상북도,안동시,임하면,"2,507","1,651",1.52
경상북도,안동시,길안면,"2,504","1,583",1.58
경상북도,안동시,임동면,"1,539",981,1.57
경상북도,안동시,예안면,"1,637","1,016",1.61
경상북도,안동시,도산면,"1,343",850,1.58
경상북도,안동시,녹전면,"1,542",916,1.68
경상북도,안동시,중구동,"4,762","2,911",1.64
경상북도,안동시,명륜동,"4,569","2,479",1.84
경상북도,안동시,용상동,"24,215","12,841",1.89
경상북도,안동시,서구동,"8,160","4,238",1.93
경상북도,안동시,태화동,"11,852","6,279",1.89
경상북도,안동시,평화동,"5,735","2,974",1.93
경상북도,안동시,안기동,"5,714","2,842",2.01
경상북도,안동시,옥동,"19,719","9,473",2.08
경상북도,안동시,송하동,"14,947","7,060",2.12
경상북도,안동시,강남동,"10,055","4,322",2.33
경상북도,구미시,,"403,649","193,208",2.09
경상북도,구미시,선산읍,"13,222","6,658",1.99
경상북도,구미시,고아읍,"40,426","16,814",2.4
경상북도,구미시,산동읍,"30,467","11,802",2.58
경상북도,구미시,무을면,"1,693","1,014",1.67
경상북도,구미시,옥성면,"1,589",917,1.73
경상북도,구미시,도개면,"1,959","1,129",1.74
경상북도,구미시,해평면,"3,537","2,039",1.73
경상북도,구미시,장천면,"2,668","1,492",1.79
경상북도,구미시,송정동,"23,092","11,468",2.01
경상북도,구미시,원평동,"9,416","5,518",1.71
경상북도,구미시,도량동,"26,100","11,778",2.22
경상북도,구미시,지산동,"1,788",964,1.85
경상북도,구미시,선주원남동,"35,887","17,010",2.11
경상북도,구미시,형곡1동,"12,366","5,630",2.2
경상북도,구미시,형곡2동,"14,658","7,219",2.03
경상북도,구미시,신평1동,"4,606","2,806",1.64
경상북도,구미시,신평2동,"2,812","1,432",1.96
경상북도,구미시,비산동,"12,884","5,764",2.24
경상북도,구미시,광평동,"3,932","2,117",1.86
경상북도,구미시,상모사곡동,"29,809","13,937",2.14
경상북도,구미시,임오동,"16,730","7,365",2.27
경상북도,구미시,인동동,"46,408","23,690",1.96
경상북도,구미시,진미동,"15,922","11,532",1.38
경상북도,구미시,양포동,"47,659","21,012",2.27
경상북도,구미시,공단동,"4,019","2,101",1.91
경상북도,영주시,,"97,021","51,301",1.89
경상북도,영주시,풍기읍,"10,055","5,743",1.75
경상북도,영주시,이산면,"2,138","1,172",1.82
경상북도,영주시,평은면,"1,359",793,1.71
경상북도,영주시,문수면,"1,802","1,082",1.67
경상북도,영주시,장수면,"1,983","1,163",1.71
경상북도,영주시,안정면,"2,714","1,557",1.74
경상북도,영주시,봉현면,"2,464","1,369",1.8
경상북도,영주시,순흥면,"1,837","1,093",1.68
경상북도,영주시,단산면,"1,688","1,035",1.63
경상북도,영주시,부석면,"2,704","1,604",1.69
경상북도,영주시,상망동,"6,824","3,421",1.99
경상북도,영주시,하망동,"5,651","2,976",1.9
경상북도,영주시,영주1동,"3,373","2,028",1.66
경상북도,영주시,영주2동,"4,427","2,410",1.84
경상북도,영주시,휴천1동,"6,805","3,169",2.15
경상북도,영주시,휴천2동,"9,548","5,323",1.79
경상북도,영주시,휴천3동,"6,845","3,482",1.97
경상북도,영주시,가흥1동,"14,912","7,049",2.12
경상북도,영주시,가흥2동,"9,892","4,832",2.05
경상북도,영천시,,"94,943","53,800",1.76
경상북도,영천시,금호읍,"9,954","6,168",1.61
경상북도,영천시,청통면,"3,757","2,364",1.59
경상북도,영천시,신녕면,"3,463","2,290",1.51
경상북도,영천시,화산면,"2,912","1,760",1.65
경상북도,영천시,화북면,"2,142","1,388",1.54
경상북도,영천시,화남면,"3,098","1,969",1.57
경상북도,영천시,자양면,"1,246",833,1.5
경상북도,영천시,임고면,"3,948","2,430",1.62
경상북도,영천시,고경면,"5,314","3,348",1.59
경상북도,영천시,북안면,"4,112","2,659",1.55
경상북도,영천시,대창면,"2,880","1,817",1.59
경상북도,영천시,동부동,"25,690","12,914",1.99
경상북도,영천시,중앙동,"8,726","4,481",1.95
경상북도,영천시,서부동,"4,236","2,635",1.61
경상북도,영천시,완산동,"9,771","4,509",2.17
경상북도,영천시,남부동,"3,694","2,235",1.65
경상북도,상주시,,"89,795","48,739",1.84
경상북도,상주시,함창읍,"5,979","3,346",1.79
경상북도,상주시,중동면,"1,281",762,1.68
경상북도,상주시,사벌국면,"3,584","2,118",1.69
경상북도,상주시,낙동면,"2,803","1,638",1.71
경상북도,상주시,낙동면동부출장소,893,571,1.56
경상북도,상주시,청리면,"2,338","1,333",1.75
경상북도,상주시,공성면,"3,735","2,075",1.8
경상북도,상주시,외남면,"1,471",852,1.73
경상북도,상주시,내서면,"1,770","1,077",1.64
경상북도,상주시,모동면,"2,411","1,395",1.73
경상북도,상주시,모서면,"1,558",948,1.64
경상북도,상주시,모서면서부출장소,690,415,1.66
경상북도,상주시,화동면,"1,783","1,034",1.72
경상북도,상주시,화서면,"2,659","1,461",1.82
경상북도,상주시,화북면,"1,094",650,1.68
경상북도,상주시,화북면서부출장소,299,198,1.51
경상북도,상주시,외서면,"2,431","1,438",1.69
경상북도,상주시,은척면,"1,105",660,1.67
경상북도,상주시,은척면북부출장소,338,213,1.59
경상북도,상주시,공검면,"1,910","1,142",1.67
경상북도,상주시,이안면,"1,887","1,135",1.66
경상북도,상주시,화남면,765,485,1.58
경상북도,상주시,남원동,"10,790","5,314",2.03
경상북도,상주시,북문동,"9,085","4,643",1.96
경상북도,상주시,계림동,"8,674","4,351",1.99
경상북도,상주시,동문동,"7,192","3,681",1.95
경상북도,상주시,동성동,"3,152","1,673",1.88
경상북도,상주시,신흥동,"8,118","4,131",1.97
경상북도,문경시,,"65,189","36,022",1.81
경상북도,문경시,문경읍,"5,420","3,147",1.72
경상북도,문경시,문경읍갈평출장소,"1,037",590,1.76
경상북도,문경시,가은읍,"2,955","1,776",1.66
경상북도,문경시,가은읍북부출장소,839,522,1.61
경상북도,문경시,영순면,"2,227","1,425",1.56
경상북도,문경시,산양면,"2,845","1,709",1.66
경상북도,문경시,호계면,"2,162","1,355",1.6
경상북도,문경시,산북면,"2,495","1,572",1.59
경상북도,문경시,동로면,"1,857","1,141",1.63
경상북도,문경시,마성면,"3,218","2,043",1.58
경상북도,문경시,농암면,"2,418","1,556",1.55
경상북도,문경시,점촌1동,"5,141","2,674",1.92
경상북도,문경시,점촌2동,"6,329","3,439",1.84
경상북도,문경시,점촌3동,"8,146","4,226",1.93
경상북도,문경시,점촌4동,"2,813","1,666",1.69
경상북도,문경시,점촌5동,"15,287","7,181",2.13
경상북도,경산시,,"263,381","131,642",2
경상북도,경산시,하양읍,"32,596","16,484",1.98
경상북도,경산시,진량읍,"32,613","17,372",1.88
경상북도,경산시,압량읍,"21,986","11,456",1.92
경상북도,경산시,와촌면,"5,078","2,810",1.81
경상북도,경산시,자인면,"5,014","2,873",1.75
경상북도,경산시,용성면,"3,142","1,836",1.71
경상북도,경산시,남산면,"3,447","1,895",1.82
경상북도,경산시,남천면,"2,617","1,488",1.76
경상북도,경산시,중방동,"10,685","5,447",1.96
경상북도,경산시,중앙동,"5,535","3,310",1.67
경상북도,경산시,남부동,"18,207","8,281",2.2
경상북도,경산시,서부1동,"29,750","13,818",2.15
경상북도,경산시,서부2동,"41,576","16,834",2.47
경상북도,경산시,북부동,"15,907","10,401",1.53
경상북도,경산시,동부동,"35,228","17,337",2.03
경상북도,의성군,,"47,875","29,045",1.65
경상북도,의성군,의성읍,"12,085","6,632",1.82
경상북도,의성군,단촌면,"1,821","1,166",1.56
경상북도,의성군,점곡면,"1,478",978,1.51
경상북도,의성군,옥산면,"1,656","1,018",1.63
경상북도,의성군,사곡면,"1,494",967,1.54
경상북도,의성군,춘산면,"1,464",866,1.69
경상북도,의성군,가음면,"1,404",898,1.56
경상북도,의성군,금성면,"3,973","2,488",1.6
경상북도,의성군,봉양면,"3,797","2,400",1.58
경상북도,의성군,비안면,"2,464","1,540",1.6
경상북도,의성군,구천면,"1,616",997,1.62
경상북도,의성군,단밀면,"1,581",974,1.62
경상북도,의성군,단북면,"1,630","1,003",1.63
경상북도,의성군,안계면,"4,207","2,499",1.68
경상북도,의성군,다인면,"3,530","2,197",1.61
경상북도,의성군,신평면,795,534,1.49
경상북도,의성군,안평면,"2,043","1,317",1.55
경상북도,의성군,안사면,837,571,1.47
경상북도,청송군,,"23,325","13,907",1.68
경상북도,청송군,청송읍,"4,827","2,659",1.82
경상북도,청송군,주왕산면,"1,753","1,097",1.6
경상북도,청송군,부남면,"2,316","1,418",1.63
경상북도,청송군,현동면,"1,979","1,180",1.68
경상북도,청송군,현서면,"2,367","1,419",1.67
경상북도,청송군,안덕면,"2,392","1,499",1.6
경상북도,청송군,파천면,"1,645","1,026",1.6
경상북도,청송군,진보면,"6,046","3,609",1.68
경상북도,영양군,,"15,997","9,175",1.74
경상북도,영양군,영양읍,"7,092","3,847",1.84
경상북도,영양군,입암면,"2,076","1,233",1.68
경상북도,영양군,청기면,"1,601",981,1.63
경상북도,영양군,일월면,"1,693",981,1.73
경상북도,영양군,수비면,"1,621",963,1.68
경상북도,영양군,석보면,"1,914","1,170",1.64
경상북도,영덕군,,"32,627","19,359",1.69
경상북도,영덕군,영덕읍,"10,020","5,405",1.85
경상북도,영덕군,강구면,"5,486","3,250",1.69
경상북도,영덕군,남정면,"2,179","1,424",1.53
경상북도,영덕군,달산면,"1,055",687,1.54
경상북도,영덕군,지품면,"1,367",849,1.61
경상북도,영덕군,지품면원전출장소,509,315,1.62
경상북도,영덕군,축산면,852,536,1.59
경상북도,영덕군,축산면축산출장소,"1,434",897,1.6
경상북도,영덕군,영해면,"5,775","3,411",1.69
경상북도,영덕군,병곡면,"2,470","1,597",1.55
경상북도,영덕군,창수면,"1,480",988,1.5
경상북도,청도군,,"40,115","23,551",1.7
경상북도,청도군,화양읍,"6,855","3,505",1.96
경상북도,청도군,화양읍남성현출장소,"1,058",631,1.68
경상북도,청도군,청도읍,"9,506","5,072",1.87
경상북도,청도군,청도읍유호출장소,"1,474",914,1.61
경상북도,청도군,각남면,"2,116","1,324",1.6
경상북도,청도군,풍각면,"3,612","2,284",1.58
경상북도,청도군,각북면,"2,271","1,439",1.58
경상북도,청도군,이서면,"4,495","2,608",1.72
경상북도,청도군,운문면,"1,906","1,277",1.49
경상북도,청도군,금천면,"3,127","2,056",1.52
경상북도,청도군,매전면,"3,695","2,441",1.51
경상북도,고령군,,"29,648","17,351",1.71
경상북도,고령군,대가야읍,"9,316","5,162",1.8
경상북도,고령군,덕곡면,"1,406",927,1.52
경상북도,고령군,운수면,"1,731","1,139",1.52
경상북도,고령군,성산면,"2,420","1,493",1.62
경상북도,고령군,다산면,"8,399","4,534",1.85
경상북도,고령군,개진면,"1,779","1,220",1.46
경상북도,고령군,우곡면,"1,490",915,1.63
경상북도,고령군,쌍림면,"3,107","1,961",1.58
경상북도,성주군,,"40,636","23,937",1.7
경상북도,성주군,성주읍,"13,038","6,857",1.9
경상북도,성주군,선남면,"5,754","3,500",1.64
경상북도,성주군,용암면,"3,444","2,229",1.55
경상북도,성주군,수륜면,"3,126","2,032",1.54
경상북도,성주군,가천면,"1,891","1,248",1.52
경상북도,성주군,금수강산면,"1,148",773,1.49
경상북도,성주군,대가면,"2,234","1,346",1.66
경상북도,성주군,벽진면,"2,793","1,675",1.67
경상북도,성주군,초전면,"4,083","2,388",1.71
경상북도,성주군,월항면,"3,125","1,889",1.65
경상북도,칠곡군,,"104,596","53,479",1.96
경상북도,칠곡군,왜관읍,"29,910","14,709",2.03
경상북도,칠곡군,북삼읍,"22,447","10,779",2.08
경상북도,칠곡군,석적읍,"29,289","14,662",2
경상북도,칠곡군,지천면,"3,658","2,304",1.59
경상북도,칠곡군,동명면,"4,865","2,864",1.7
경상북도,칠곡군,가산면,"3,153","1,926",1.64
경상북도,칠곡군,약목면,"8,448","4,664",1.81
경상북도,칠곡군,기산면,"2,826","1,571",1.8
경상북도,예천군,,"53,879","28,004",1.92
경상북도,예천군,예천읍,"13,476","7,226",1.86
경상북도,예천군,호명읍,"20,971","8,720",2.4
경상북도,예천군,용문면,"2,030","1,292",1.57
경상북도,예천군,감천면,"2,387","1,460",1.63
경상북도,예천군,보문면,"1,510",898,1.68
경상북도,예천군,유천면,"2,382","1,443",1.65
경상북도,예천군,용궁면,"2,177","1,310",1.66
경상북도,예천군,개포면,"1,400",894,1.57
경상북도,예천군,지보면,"2,464","1,564",1.58
경상북도,예천군,풍양면,"2,696","1,749",1.54
경상북도,예천군,효자면,"1,154",717,1.61
경상북도,예천군,은풍면,"1,232",731,1.69
경상북도,봉화군,,"28,252","16,465",1.72
경상북도,봉화군,봉화읍,"8,857","4,712",1.88
경상북도,봉화군,물야면,"2,825","1,685",1.68
경상북도,봉화군,봉성면,"1,859","1,075",1.73
경상북도,봉화군,법전면,"1,845","1,103",1.67
경상북도,봉화군,춘양면,"4,084","2,474",1.65
경상북도,봉화군,소천면,"2,017","1,316",1.53
경상북도,봉화군,재산면,"1,367",846,1.62
경상북도,봉화군,명호면,"2,020","1,228",1.64
경상북도,봉화군,상운면,"1,610","1,014",1.59
경상북도,봉화군,석포면,"1,768","1,012",1.75
경상북도,울진군,,"45,853","25,800",1.78
경상북도,울진군,울진읍,"13,800","6,614",2.09
경상북도,울진군,평해읍,"2,428","1,553",1.56
경상북도,울진군,북면,"6,824","3,659",1.86
경상북도,울진군,북면하당출장소,609,381,1.6
경상북도,울진군,근남면,"2,661","1,586",1.68
경상북도,울진군,기성면,"2,240","1,510",1.48
경상북도,울진군,온정면,"1,514",972,1.56
경상북도,울진군,죽변면,"5,899","3,589",1.64
경상북도,울진군,후포면,"6,830","3,979",1.72
경상북도,울진군,금강송면,"1,192",778,1.53
경상북도,울진군,매화면,"1,856","1,179",1.57
경상북도,울릉군,,"8,706","5,462",1.59
경상북도,울릉군,울릉읍,"6,083","3,794",1.6
경상북도,울릉군,서면,893,522,1.71
경상북도,울릉군,서면태하출장소,447,280,1.6
경상북도,울릉군,북면,"1,283",866,1.48
경상남도,,,"3,205,787","1,549,092",2.07
경상남도,창원시,,"990,407","462,345",2.14
경상남도,창원시,의창구,"207,050","97,619",2.12
경상남도,창원시,의창구 동읍,"18,289","9,180",1.99
경상남도,창원시,의창구 북면,"44,527","17,875",2.49
경상남도,창원시,의창구 대산면,"6,489","3,642",1.78
경상남도,창원시,의창구 의창동,"47,311","21,013",2.25
경상남도,창원시,의창구 팔룡동,"24,184","11,173",2.16
경상남도,창원시,의창구 명곡동,"38,096","18,201",2.09
경상남도,창원시,의창구 봉림동,"28,154","16,535",1.7
경상남도,창원시,성산구,"247,164","109,777",2.25
경상남도,창원시,성산구 반송동,"37,767","15,375",2.46
경상남도,창원시,성산구 용지동,"25,191","11,940",2.11
경상남도,창원시,성산구 중앙동,"43,672","21,939",1.99
경상남도,창원시,성산구 상남동,"25,684","10,805",2.38
경상남도,창원시,성산구 사파동,"43,061","19,536",2.2
경상남도,창원시,성산구 가음정동,"38,443","16,215",2.37
경상남도,창원시,성산구 성주동,"26,618","10,697",2.49
경상남도,창원시,성산구 웅남동,"6,728","3,270",2.06
경상남도,창원시,마산합포구,"175,634","86,614",2.03
경상남도,창원시,마산합포구 구산면,"3,810","2,288",1.67
경상남도,창원시,마산합포구 진동면,"11,260","5,489",2.05
경상남도,창원시,마산합포구 진북면,"3,018","1,799",1.68
경상남도,창원시,마산합포구 진전면,"3,575","2,151",1.66
경상남도,창원시,마산합포구 현동,"14,620","6,439",2.27
경상남도,창원시,마산합포구 가포동,"5,272","2,721",1.94
경상남도,창원시,마산합포구 월영동,"40,500","17,072",2.37
경상남도,창원시,마산합포구 문화동,"10,492","6,015",1.74
경상남도,창원시,마산합포구 반월중앙동,"12,784","6,106",2.09
경상남도,창원시,마산합포구 완월동,"8,083","3,947",2.05
경상남도,창원시,마산합포구 자산동,"8,661","4,301",2.01
경상남도,창원시,마산합포구 교방동,"18,602","8,518",2.18
경상남도,창원시,마산합포구 오동동,"17,605","10,261",1.72
