행정구역,구,동,총인구수,세대수,세대당 인구
경기도,성남시,분당구 구미동,"27,785","12,640",2.2
경기도,성남시,분당구 운중동,"38,856","14,141",2.75
경기도,의정부시,,"461,977","214,172",2.16
경기도,의정부시,의정부1동,"38,033","22,569",1.69
경기도,의정부시,의정부2동,"29,525","16,450",1.79
경기도,의정부시,호원1동,"33,065","15,077",2.19
경기도,의정부시,호원2동,"32,441","13,532",2.4
경기도,의정부시,장암동,"18,207","8,239",2.21
경기도,의정부시,신곡1동,"41,254","18,104",2.28
경기도,의정부시,신곡2동,"43,531","18,823",2.31
경기도,의정부시,송산1동,"31,443","14,069",2.23
경기도,의정부시,송산2동,"30,684","13,181",2.33
경기도,의정부시,송산3동,"44,462","18,084",2.46
경기도,의정부시,자금동,"26,428","12,485",2.12
경기도,의정부시,가능동,"25,604","13,274",1.93
경기도,의정부시,흥선동,"17,786","9,126",1.95
경기도,의정부시,녹양동,"18,770","8,965",2.09
경기도,의정부시,고산동,"30,744","12,194",2.52
경기도,안양시,,"562,007","241,163",2.33
경기도,안양시,만안구 ,"234,085","106,609",2.2
경기도,안양시,만안구 안양1동,"18,947","8,120",2.33
경기도,안양시,만안구 안양2동,"22,024","10,753",2.05
경기도,안양시,만안구 안양3동,"14,651","7,231",2.03
경기도,안양시,만안구 안양4동,"6,600","3,659",1.8
경기도,안양시,만안구 안양5동,"14,595","6,748",2.16
경기도,안양시,만안구 안양6동,"27,187","13,318",2.04
경기도,안양시,만안구 안양7동,"14,866","5,997",2.48
경기도,안양시,만안구 명학동,"7,758","4,115",1.89
경기도,안양시,만안구 병목안동,"15,472","6,952",2.23
경기도,안양시,만안구 석수1동,"18,057","7,460",2.42
경기도,안양시,만안구 석수2동,"29,367","12,804",2.29
경기도,안양시,만안구 충훈동,"11,533","5,283",2.18
경기도,안양시,만안구 박달동,"13,152","6,650",1.98
경기도,안양시,만안구 호현동,"19,876","7,519",2.64
경기도,안양시,동안구 ,"327,922","134,554",2.44
경기도,안양시,동안구 비산1동,"28,069","10,563",2.66
경기도,안양시,동안구 비산2동,"12,854","4,672",2.75
경기도,안양시,동안구 비산3동,"17,809","7,671",2.32
경기도,안양시,동안구 부흥동,"15,686","6,287",2.49
경기도,안양시,동안구 달안동,"9,341","5,366",1.74
경기도,안양시,동안구 관양동,"31,714","15,275",2.08
경기도,안양시,동안구 인덕원동,"17,795","8,831",2.02
경기도,안양시,동안구 부림동,"26,460","12,765",2.07
경기도,안양시,동안구 평촌동,"14,715","5,371",2.74
경기도,안양시,동안구 평안동,"22,160","8,062",2.75
경기도,안양시,동안구 귀인동,"15,890","5,078",3.13
경기도,안양시,동안구 호계1동,"27,105","10,333",2.62
경기도,안양시,동안구 호계2동,"27,236","10,638",2.56
경기도,안양시,동안구 호계3동,"23,817","9,528",2.5
경기도,안양시,동안구 범계동,"14,886","5,840",2.55
경기도,안양시,동안구 신촌동,"12,124","4,417",2.74
경기도,안양시,동안구 갈산동,"10,261","3,857",2.66
경기도,부천시,,"754,159","344,209",2.19
경기도,부천시,원미구 ,"381,864","175,101",2.18
경기도,부천시,원미구 심곡1동,"11,854","6,501",1.82
경기도,부천시,원미구 심곡2동,"18,282","11,232",1.63
경기도,부천시,원미구 심곡3동,"10,521","5,382",1.95
경기도,부천시,원미구 원미1동,"16,171","7,606",2.13
경기도,부천시,원미구 원미2동,"10,942","5,485",1.99
경기도,부천시,원미구 소사동,"5,756","3,122",1.84
경기도,부천시,원미구 역곡1동,"15,974","6,978",2.29
경기도,부천시,원미구 역곡2동,"15,958","7,582",2.1
경기도,부천시,원미구 춘의동,"13,358","6,686",2
경기도,부천시,원미구 도당동,"19,598","9,073",2.16
경기도,부천시,원미구 약대동,"16,878","6,864",2.46
경기도,부천시,원미구 중동,"20,989","9,373",2.24
경기도,부천시,원미구 중1동,"40,368","19,617",2.06
경기도,부천시,원미구 중2동,"29,097","11,425",2.55
경기도,부천시,원미구 중3동,"21,521","10,164",2.12
경기도,부천시,원미구 중4동,"16,451","7,974",2.06
경기도,부천시,원미구 상동,"17,299","8,209",2.11
경기도,부천시,원미구 상1동,"23,321","10,191",2.29
경기도,부천시,원미구 상2동,"27,548","10,248",2.69
경기도,부천시,원미구 상3동,"29,978","11,389",2.63
경기도,부천시,소사구 ,"223,777","98,904",2.26
경기도,부천시,소사구 심곡본1동,"15,038","8,113",1.85
경기도,부천시,소사구 심곡본동,"13,798","7,400",1.86
경기도,부천시,소사구 소사본동,"25,797","12,267",2.1
경기도,부천시,소사구 소사본1동,"27,065","11,465",2.36
경기도,부천시,소사구 범박동,"28,329","10,107",2.8
경기도,부천시,소사구 옥길동,"30,964","11,418",2.71
경기도,부천시,소사구 괴안동,"18,116","8,322",2.18
경기도,부천시,소사구 역곡3동,"21,554","10,630",2.03
경기도,부천시,소사구 송내1동,"19,652","8,679",2.26
경기도,부천시,소사구 송내2동,"23,464","10,503",2.23
경기도,부천시,오정구 ,"148,518","70,204",2.12
경기도,부천시,오정구 성곡동,"36,848","16,916",2.18
경기도,부천시,오정구 원종1동,"23,897","11,232",2.13
경기도,부천시,오정구 원종2동,"16,885","8,077",2.09
경기도,부천시,오정구 고강본동,"24,437","12,044",2.03
경기도,부천시,오정구 고강1동,"11,858","5,719",2.07
경기도,부천시,오정구 오정동,"18,276","8,246",2.22
경기도,부천시,오정구 신흥동,"16,317","7,970",2.05
경기도,광명시,,"303,641","128,023",2.37
경기도,광명시,광명1동,"16,209","6,639",2.44
경기도,광명시,광명2동,"7,126","3,341",2.13
경기도,광명시,광명3동,"8,814","4,691",1.88
경기도,광명시,광명4동,"7,120","3,337",2.13
경기도,광명시,광명5동,"11,266","5,045",2.23
경기도,광명시,광명6동,"12,400","4,867",2.55
경기도,광명시,광명7동,"25,148","10,367",2.43
경기도,광명시,철산1동,"9,917","3,805",2.61
경기도,광명시,철산2동,"19,161","8,020",2.39
경기도,광명시,철산3동,"35,071","12,587",2.79
경기도,광명시,철산4동,"8,853","3,633",2.44
경기도,광명시,하안1동,"24,104","9,727",2.48
경기도,광명시,하안2동,"12,420","6,447",1.93
경기도,광명시,하안3동,"17,936","8,546",2.1
경기도,광명시,하안4동,"11,147","4,986",2.24
경기도,광명시,소하1동,"28,891","11,211",2.58
경기도,광명시,소하2동,"25,379","10,888",2.33
경기도,광명시,일직동,"21,068","9,028",2.33
경기도,광명시,학온동,"1,611",858,1.88
경기도,평택시,,"622,663","301,143",2.07
경기도,평택시,팽성읍,"27,006","15,548",1.74
경기도,평택시,안중읍,"40,634","19,442",2.09
경기도,평택시,포승읍,"21,091","13,058",1.62
경기도,평택시,청북읍,"25,920","11,442",2.27
경기도,평택시,진위면,"10,642","6,058",1.76
경기도,평택시,서탄면,"3,286","1,810",1.82
경기도,평택시,고덕면,"12,760","6,658",1.92
경기도,평택시,오성면,"5,965","3,126",1.91
경기도,평택시,현덕면,"17,080","8,067",2.12
경기도,평택시,중앙동,"45,311","23,472",1.93
경기도,평택시,서정동,"24,546","13,323",1.84
경기도,평택시,송탄동,"26,025","11,413",2.28
경기도,평택시,지산동,"12,151","7,613",1.6
경기도,평택시,송북동,"20,310","9,528",2.13
경기도,평택시,신장1동,"6,608","3,746",1.76
경기도,평택시,신장2동,"4,605","2,960",1.56
경기도,평택시,신평동,"19,487","11,492",1.7
경기도,평택시,원평동,"12,636","7,044",1.79
경기도,평택시,통복동,"6,361","3,638",1.75
경기도,평택시,비전1동,"48,782","21,611",2.26
경기도,평택시,비전2동,"55,765","22,933",2.43
경기도,평택시,용이동,"25,405","11,313",2.25
경기도,평택시,세교동,"37,503","16,257",2.31
경기도,평택시,동삭동,"45,409","19,824",2.29
경기도,평택시,고덕동,"67,375","29,767",2.26
경기도,송탄출장소,,0,0,0
경기도,안중출장소,,0,0,0
경기도,동두천시,,"86,168","43,845",1.97
경기도,동두천시,생연1동,"5,984","3,199",1.87
경기도,동두천시,생연2동,"10,359","4,936",2.1
경기도,동두천시,중앙동,"4,249","2,812",1.51
경기도,동두천시,보산동,"2,522","1,492",1.69
경기도,동두천시,불현동,"25,110","12,558",2
경기도,동두천시,송내동,"25,448","11,954",2.13
경기도,동두천시,소요동,"8,031","4,292",1.87
경기도,동두천시,상패동,"4,465","2,602",1.72
경기도,안산시,,"608,487","289,482",2.1
경기도,안산시,상록구 ,"320,360","152,460",2.1
경기도,안산시,상록구 일동,"22,042","10,961",2.01
경기도,안산시,상록구 이동,"22,209","13,494",1.65
경기도,안산시,상록구 사동,"28,694","15,261",1.88
경기도,안산시,상록구 사이동,"29,501","12,905",2.29
경기도,안산시,상록구 해양동,"39,161","15,140",2.59
경기도,안산시,상록구 본오1동,"33,722","17,131",1.97
경기도,안산시,상록구 본오2동,"23,599","10,777",2.19
경기도,안산시,상록구 본오3동,"17,678","8,858",2
경기도,안산시,상록구 부곡동,"19,645","9,285",2.12
경기도,안산시,상록구 월피동,"34,494","16,803",2.05
경기도,안산시,상록구 성포동,"23,921","9,574",2.5
경기도,안산시,상록구 반월동,"17,747","8,297",2.14
경기도,안산시,상록구 안산동,"7,947","3,974",2
경기도,안산시,단원구 ,"288,127","137,022",2.1
경기도,안산시,단원구 와동,"34,715","17,280",2.01
경기도,안산시,단원구 고잔동,"19,362","10,052",1.93
경기도,안산시,단원구 중앙동,"23,513","12,243",1.92
경기도,안산시,단원구 호수동,"41,414","16,087",2.57
경기도,안산시,단원구 원곡동,"5,389","3,845",1.4
경기도,안산시,단원구 백운동,"23,628","9,549",2.47
경기도,안산시,단원구 신길동,"20,182","9,647",2.09
경기도,안산시,단원구 초지동,"46,070","21,415",2.15
경기도,안산시,단원구 선부1동,"16,492","8,110",2.03
경기도,안산시,단원구 선부2동,"16,963","8,566",1.98
경기도,안산시,단원구 선부3동,"31,240","14,613",2.14
경기도,안산시,단원구 대부동,"9,159","5,615",1.63
경기도,고양시,,"1,056,589","468,486",2.26
경기도,고양시,덕양구 ,"482,470","219,231",2.2
경기도,고양시,덕양구 주교동,"10,047","5,235",1.92
경기도,고양시,덕양구 원신동,"22,208","9,342",2.38
경기도,고양시,덕양구 흥도동,"29,316","13,091",2.24
경기도,고양시,덕양구 성사1동,"23,731","11,553",2.05
경기도,고양시,덕양구 성사2동,"10,073","4,595",2.19
경기도,고양시,덕양구 효자동,"26,283","10,756",2.44
경기도,고양시,덕양구 삼송1동,"22,283","10,288",2.17
경기도,고양시,덕양구 삼송2동,"27,842","14,126",1.97
경기도,고양시,덕양구 창릉동,"22,784","10,063",2.26
경기도,고양시,덕양구 고양동,"26,883","12,347",2.18
경기도,고양시,덕양구 관산동,"32,805","16,069",2.04
경기도,고양시,덕양구 능곡동,"16,842","7,359",2.29
경기도,고양시,덕양구 화정1동,"34,729","15,809",2.2
경기도,고양시,덕양구 화정2동,"31,155","13,176",2.36
경기도,고양시,덕양구 행주동,"11,654","6,457",1.8
경기도,고양시,덕양구 행신1동,"19,660","8,495",2.31
경기도,고양시,덕양구 행신2동,"29,145","13,098",2.23
경기도,고양시,덕양구 행신3동,"22,002","8,840",2.49
경기도,고양시,덕양구 행신4동,"18,475","9,500",1.94
경기도,고양시,덕양구 화전동,"27,631","12,123",2.28
경기도,고양시,덕양구 대덕동,"16,922","6,909",2.45
경기도,고양시,일산동구 ,"298,091","134,559",2.22
경기도,고양시,일산동구 식사동,"40,183","15,058",2.67
경기도,고양시,일산동구 중산1동,"19,768","8,942",2.21
경기도,고양시,일산동구 중산2동,"22,566","9,430",2.39
경기도,고양시,일산동구 정발산동,"20,964","9,937",2.11
경기도,고양시,일산동구 풍산동,"42,226","17,005",2.48
경기도,고양시,일산동구 백석1동,"27,940","12,707",2.2
경기도,고양시,일산동구 백석2동,"19,766","11,669",1.69
경기도,고양시,일산동구 마두1동,"22,248","8,661",2.57
경기도,고양시,일산동구 마두2동,"15,004","5,705",2.63
경기도,고양시,일산동구 장항1동,"20,079","8,453",2.38
경기도,고양시,일산동구 장항2동,"26,618","16,426",1.62
경기도,고양시,일산동구 고봉동,"20,729","10,566",1.96
경기도,고양시,일산서구 ,"276,028","114,696",2.41
경기도,고양시,일산서구 일산1동,"24,361","9,881",2.47
경기도,고양시,일산서구 일산2동,"18,392","8,370",2.2
경기도,고양시,일산서구 일산3동,"32,840","11,953",2.75
경기도,고양시,일산서구 탄현1동,"28,861","12,311",2.34
경기도,고양시,일산서구 탄현2동,"18,286","7,138",2.56
경기도,고양시,일산서구 주엽1동,"25,661","10,916",2.35
경기도,고양시,일산서구 주엽2동,"26,117","11,290",2.31
경기도,고양시,일산서구 대화동,"33,270","16,066",2.07
경기도,고양시,일산서구 송포동,"19,844","7,900",2.51
경기도,고양시,일산서구 덕이동,"30,406","11,822",2.57
경기도,고양시,일산서구 가좌동,"17,990","7,049",2.55
경기도,과천시,,"81,107","29,758",2.73
경기도,과천시,중앙동,"11,359","4,243",2.68
경기도,과천시,원문동,"16,192","5,353",3.02
경기도,과천시,갈현동,"19,863","6,887",2.88
경기도,과천시,별양동,"12,493","4,624",2.7
경기도,과천시,부림동,"8,819","3,292",2.68
경기도,과천시,과천동,"5,755","2,623",2.19
경기도,과천시,문원동,"6,626","2,736",2.42
경기도,구리시,,"188,134","83,525",2.25
경기도,구리시,갈매동,"30,406","12,592",2.41
경기도,구리시,동구동,"34,705","13,672",2.54
경기도,구리시,인창동,"26,440","11,193",2.36
경기도,구리시,교문1동,"14,646","8,107",1.81
경기도,구리시,교문2동,"20,403","7,907",2.58
경기도,구리시,수택1동,"16,846","8,606",1.96
경기도,구리시,수택2동,"23,928","11,884",2.01
경기도,구리시,수택3동,"20,760","9,564",2.17
경기도,남양주시,,"727,158","309,549",2.35
경기도,남양주시,와부읍,"59,418","23,845",2.49
경기도,남양주시,진접읍,"94,337","40,041",2.36
경기도,남양주시,화도읍,"63,480","28,943",2.19
경기도,남양주시,화도읍동부출장소,"13,159","5,658",2.33
경기도,남양주시,화도읍남부출장소,"35,071","14,671",2.39
경기도,남양주시,진건읍,"19,316","9,395",2.06
경기도,남양주시,오남읍,"50,232","21,737",2.31
경기도,남양주시,퇴계원읍,"25,993","11,272",2.31
경기도,남양주시,별내면,"17,681","8,088",2.19
경기도,남양주시,수동면,"8,465","4,804",1.76
경기도,남양주시,조안면,"3,637","1,882",1.93
경기도,남양주시,호평동,"55,204","21,900",2.52
경기도,남양주시,평내동,"37,179","14,677",2.53
경기도,남양주시,금곡동,"16,760","8,682",1.93
경기도,남양주시,양정동,"2,072","1,263",1.64
경기도,남양주시,다산1동,"105,617","42,235",2.5
경기도,남양주시,다산2동,"36,526","14,442",2.53
경기도,남양주시,별내동,"83,011","36,014",2.3
경기도,풍양출장소,,0,0,0
경기도,오산시,,"255,303","118,916",2.15
경기도,오산시,중앙동,"32,742","14,054",2.33
경기도,오산시,대원1동,"44,948","21,627",2.08
경기도,오산시,대원2동,"24,551","10,535",2.33
경기도,오산시,남촌동,"32,237","18,426",1.75
경기도,오산시,신장1동,"35,256","16,033",2.2
경기도,오산시,신장2동,"22,548","9,963",2.26
경기도,오산시,세마동,"31,859","13,803",2.31
경기도,오산시,초평동,"31,162","14,475",2.15
경기도,시흥시,,"515,337","232,166",2.22
경기도,시흥시,대야동,"42,187","19,015",2.22
경기도,시흥시,신천동,"31,989","16,070",1.99
경기도,시흥시,신현동,"8,701","4,283",2.03
경기도,시흥시,은행동,"57,452","22,183",2.59
경기도,시흥시,매화동,"10,845","5,154",2.1
경기도,시흥시,목감동,"40,567","17,323",2.34
경기도,시흥시,군자동,"20,915","9,923",2.11
경기도,시흥시,월곶동,"17,582","8,835",1.99
경기도,시흥시,정왕본동,"17,097","11,783",1.45
경기도,시흥시,정왕1동,"20,947","13,198",1.59
경기도,시흥시,정왕2동,"26,166","11,137",2.35
경기도,시흥시,정왕3동,"21,147","10,979",1.93
경기도,시흥시,정왕4동,"19,077","7,387",2.58
경기도,시흥시,배곧1동,"35,216","12,302",2.86
경기도,시흥시,배곧2동,"35,408","15,679",2.26
경기도,시흥시,과림동,"1,687","1,123",1.5
경기도,시흥시,연성동,"23,523","9,880",2.38
경기도,시흥시,장곡동,"46,712","18,167",2.57
경기도,시흥시,능곡동,"25,933","11,023",2.35
경기도,시흥시,거북섬동,"12,186","6,722",1.81
경기도,군포시,,"249,066","111,789",2.23
경기도,군포시,군포1동,"29,963","14,817",2.02
경기도,군포시,군포2동,"40,168","16,077",2.5
경기도,군포시,산본1동,"14,081","8,304",1.7
경기도,군포시,산본2동,"24,535","9,844",2.49
경기도,군포시,금정동,"18,401","9,610",1.91
경기도,군포시,재궁동,"16,771","8,318",2.02
경기도,군포시,오금동,"19,400","8,598",2.26
경기도,군포시,수리동,"14,784","6,983",2.12
경기도,군포시,궁내동,"19,160","6,924",2.77
경기도,군포시,대야동,"8,872","3,771",2.35
경기도,군포시,광정동,"22,802","10,287",2.22
경기도,군포시,송부동,"20,129","8,256",2.44
경기도,의왕시,,"166,540","69,069",2.41
경기도,의왕시,고천동,"17,819","7,574",2.35
경기도,의왕시,부곡동,"28,524","12,532",2.28
경기도,의왕시,오전동,"32,517","12,485",2.6
경기도,의왕시,내손1동,"19,470","8,325",2.34
경기도,의왕시,내손2동,"30,744","12,061",2.55
경기도,의왕시,청계동,"37,466","16,092",2.33
경기도,하남시,,"327,389","141,038",2.32
경기도,하남시,천현동,"5,672","3,158",1.8
경기도,하남시,신장1동,"7,069","4,027",1.76
경기도,하남시,신장2동,"44,718","18,743",2.39
경기도,하남시,덕풍1동,"13,821","6,267",2.21
경기도,하남시,덕풍2동,"17,117","8,368",2.05
경기도,하남시,덕풍3동,"27,487","11,790",2.33
경기도,하남시,감북동,"3,218","1,778",1.81
경기도,하남시,감일동,"39,590","14,777",2.68
경기도,하남시,위례동,"35,311","12,270",2.88
경기도,하남시,춘궁동,700,476,1.47
경기도,하남시,초이동,"2,838","1,656",1.71
경기도,하남시,미사1동,"54,138","28,282",1.91
경기도,하남시,미사2동,"46,276","18,404",2.51
경기도,하남시,미사3동,"29,434","11,042",2.67
경기도,용인시,,"1,091,437","451,621",2.42
경기도,용인시,처인구 ,"288,583","132,761",2.17
경기도,용인시,처인구 포곡읍,"31,016","14,262",2.17
경기도,용인시,처인구 모현읍,"34,746","15,995",2.17
경기도,용인시,처인구 이동읍,"18,541","8,794",2.11
경기도,용인시,처인구 남사읍,"23,431","9,943",2.36
경기도,용인시,처인구 양지읍,"22,482","10,731",2.1
경기도,용인시,처인구 원삼면,"8,068","4,584",1.76
경기도,용인시,처인구 백암면,"7,871","4,185",1.88
경기도,용인시,처인구 중앙동,"26,626","13,600",1.96
경기도,용인시,처인구 역북동,"34,595","15,820",2.19
경기도,용인시,처인구 삼가동,"16,386","6,676",2.45
경기도,용인시,처인구 유림1동,"14,221","7,095",2
경기도,용인시,처인구 유림2동,"38,314","14,937",2.57
경기도,용인시,처인구 동부동,"12,286","6,139",2
경기도,용인시,기흥구 ,"434,133","178,014",2.44
경기도,용인시,기흥구 신갈동,"36,024","16,086",2.24
경기도,용인시,기흥구 영덕1동,"34,349","13,903",2.47
경기도,용인시,기흥구 영덕2동,"19,117","7,983",2.39
경기도,용인시,기흥구 구갈동,"39,849","18,132",2.2
경기도,용인시,기흥구 상갈동,"12,485","6,196",2.02
경기도,용인시,기흥구 보라동,"32,350","12,609",2.57
경기도,용인시,기흥구 기흥동,"20,595","9,140",2.25
경기도,용인시,기흥구 서농동,"24,480","10,999",2.23
경기도,용인시,기흥구 구성동,"38,181","15,358",2.49
경기도,용인시,기흥구 마북동,"33,548","13,164",2.55
경기도,용인시,기흥구 동백1동,"30,738","11,678",2.63
경기도,용인시,기흥구 동백2동,"25,880","9,423",2.75
경기도,용인시,기흥구 동백3동,"27,735","10,556",2.63
경기도,용인시,기흥구 상하동,"22,705","9,159",2.48
경기도,용인시,기흥구 보정동,"36,097","13,628",2.65
경기도,용인시,수지구 ,"368,721","140,846",2.62
경기도,용인시,수지구 풍덕천1동,"30,065","13,608",2.21
경기도,용인시,수지구 풍덕천2동,"41,196","15,413",2.67
경기도,용인시,수지구 신봉동,"40,961","14,808",2.77
경기도,용인시,수지구 죽전1동,"28,836","11,127",2.59
경기도,용인시,수지구 죽전2동,"16,965","7,117",2.38
경기도,용인시,수지구 죽전3동,"26,369","11,130",2.37
경기도,용인시,수지구 동천동,"50,780","19,801",2.56
경기도,용인시,수지구 상현1동,"19,568","6,521",3
경기도,용인시,수지구 상현2동,"32,384","11,409",2.84
경기도,용인시,수지구 상현3동,"27,084","11,094",2.44
경기도,용인시,수지구 성복동,"54,513","18,818",2.9
경기도,파주시,,"535,692","238,730",2.24
경기도,파주시,문산읍,"47,809","22,452",2.13
경기도,파주시,파주읍,"13,157","7,457",1.76
경기도,파주시,법원읍,"8,992","5,099",1.76
경기도,파주시,조리읍,"27,203","12,621",2.16
경기도,파주시,월롱면,"7,423","5,354",1.39
경기도,파주시,탄현면,"14,297","7,810",1.83
경기도,파주시,광탄면,"9,952","5,562",1.79
경기도,파주시,파평면,"3,334","1,889",1.76
경기도,파주시,적성면,"6,298","3,381",1.86
경기도,파주시,장단면,687,318,2.16
경기도,파주시,금촌1동,"22,031","13,081",1.68
경기도,파주시,금촌2동,"29,603","12,648",2.34
경기도,파주시,금촌3동,"24,024","10,507",2.29
경기도,파주시,교하동,"6,946","3,675",1.89
경기도,파주시,운정1동,"58,759","24,363",2.41
경기도,파주시,운정2동,"63,781","24,673",2.59
경기도,파주시,운정3동,"66,956","26,997",2.48
경기도,파주시,운정4동,"24,459","10,850",2.25
경기도,파주시,운정5동,"58,843","22,699",2.59
경기도,파주시,운정6동,"41,138","17,294",2.38
경기도,이천시,,"227,032","111,152",2.04
경기도,이천시,장호원읍,"13,933","6,985",1.99
경기도,이천시,부발읍,"35,520","17,064",2.08
경기도,이천시,신둔면,"13,794","7,047",1.96
경기도,이천시,백사면,"12,545","5,937",2.11
경기도,이천시,호법면,"6,367","3,931",1.62
경기도,이천시,마장면,"17,101","9,333",1.83
경기도,이천시,대월면,"14,682","8,072",1.82
경기도,이천시,모가면,"3,952","2,221",1.78
경기도,이천시,설성면,"4,097","2,353",1.74
경기도,이천시,율면,"2,398","1,393",1.72
경기도,이천시,창전동,"14,710","8,247",1.78
경기도,이천시,증포동,"55,822","21,856",2.55
경기도,이천시,중리동,"20,915","11,121",1.88
경기도,이천시,관고동,"11,196","5,592",2
경기도,안성시,,"199,484","99,433",2.01
경기도,안성시,공도읍,"71,166","32,523",2.19
경기도,안성시,보개면,"4,693","2,459",1.91
경기도,안성시,금광면,"6,696","3,560",1.88
경기도,안성시,서운면,"2,912","1,587",1.83
경기도,안성시,미양면,"5,179","2,862",1.81
경기도,안성시,대덕면,"14,196","8,260",1.72
경기도,안성시,양성면,"4,807","2,612",1.84
경기도,안성시,원곡면,"6,344","3,673",1.73
경기도,안성시,일죽면,"6,959","3,791",1.84
경기도,안성시,죽산면,"6,757","4,017",1.68
경기도,안성시,삼죽면,"4,104","2,675",1.53
경기도,안성시,고삼면,"1,747",994,1.76
경기도,안성시,안성1동,"10,726","5,429",1.98
경기도,안성시,안성2동,"26,290","12,822",2.05
경기도,안성시,안성3동,"26,908","12,169",2.21
경기도,김포시,,"483,679","208,177",2.32
경기도,김포시,통진읍,"34,530","18,610",1.86
경기도,김포시,고촌읍,"52,019","19,732",2.64
경기도,김포시,양촌읍,"30,379","16,258",1.87
경기도,김포시,대곶면,"8,845","5,171",1.71
경기도,김포시,월곶면,"5,097","3,037",1.68
경기도,김포시,하성면,"7,460","3,967",1.88
경기도,김포시,김포본동,"56,579","22,244",2.54
경기도,김포시,장기본동,"38,544","13,845",2.78
경기도,김포시,사우동,"20,484","9,511",2.15
경기도,김포시,풍무동,"59,433","23,626",2.52
경기도,김포시,장기동,"40,179","16,182",2.48
경기도,김포시,구래동,"45,906","21,875",2.1
경기도,김포시,마산동,"35,475","15,367",2.31
경기도,김포시,운양동,"48,749","18,752",2.6
경기도,화성시,,"1,000,464","434,346",2.3
경기도,화성시,만세구 ,"234,222","116,671",2.01
경기도,화성시,만세구 우정읍,"16,490","9,264",1.78
경기도,화성시,만세구 향남읍,"84,720","41,283",2.05
경기도,화성시,만세구 남양읍,"60,486","30,233",2
경기도,화성시,만세구 마도면,"6,417","3,884",1.65
경기도,화성시,만세구 송산면,"10,145","5,528",1.84
경기도,화성시,만세구 서신면,"6,935","4,053",1.71
경기도,화성시,만세구 팔탄면,"9,129","5,832",1.57
경기도,화성시,만세구 장안면,"9,207","5,223",1.76
경기도,화성시,만세구 양감면,"3,639","2,281",1.6
경기도,화성시,만세구 새솔동,"27,054","9,090",2.98
경기도,화성시,효행구 ,"160,959","71,973",2.24
경기도,화성시,효행구 봉담읍,"112,645","47,807",2.36
경기도,화성시,효행구 매송면,"6,139","3,381",1.82
경기도,화성시,효행구 비봉면,"16,613","8,824",1.88
경기도,화성시,효행구 정남면,"10,088","5,866",1.72
경기도,화성시,효행구 기배동,"15,474","6,095",2.54
경기도,화성시,병점구 ,"175,182","75,907",2.31
경기도,화성시,병점구 진안동,"50,300","23,814",2.11
경기도,화성시,병점구 병점1동,"36,306","16,127",2.25
경기도,화성시,병점구 병점2동,"21,974","8,793",2.5
경기도,화성시,병점구 반월동,"37,273","13,334",2.8
경기도,화성시,병점구 화산동,"29,329","13,839",2.12
경기도,화성시,동탄구 ,"430,101","169,795",2.53
경기도,화성시,동탄구 동탄1동,"49,967","20,900",2.39
경기도,화성시,동탄구 동탄2동,"33,626","11,796",2.85
경기도,화성시,동탄구 동탄3동,"39,862","17,490",2.28
경기도,화성시,동탄구 동탄4동,"52,587","16,846",3.12
경기도,화성시,동탄구 동탄5동,"47,862","21,551",2.22
경기도,화성시,동탄구 동탄6동,"47,020","20,283",2.32
경기도,화성시,동탄구 동탄7동,"57,473","22,660",2.54
경기도,화성시,동탄구 동탄8동,"40,527","14,819",2.73
경기도,화성시,동탄구 동탄9동,"61,177","23,450",2.61
경기도,광주시,,"401,246","178,640",2.25
경기도,광주시,초월읍,"52,283","23,182",2.26
경기도,광주시,곤지암읍,"20,865","11,064",1.89
경기도,광주시,도척면,"8,934","4,921",1.82
경기도,광주시,퇴촌면,"15,400","7,628",2.02
경기도,광주시,남종면,"1,348",770,1.75
경기도,광주시,남한산성면,"2,173","1,081",2.01
경기도,광주시,경안동,"32,019","14,690",2.18
경기도,광주시,송정동,"24,488","11,105",2.21
경기도,광주시,쌍령동,"17,004","7,006",2.43
경기도,광주시,탄벌동,"42,184","18,411",2.29
경기도,광주시,광남1동,"30,989","14,132",2.19
경기도,광주시,광남2동,"32,955","11,718",2.81
경기도,광주시,오포1동,"30,329","12,262",2.47
경기도,광주시,오포2동,"31,940","13,464",2.37
경기도,광주시,신현동,"35,852","16,968",2.11
경기도,광주시,능평동,"22,483","10,238",2.2
경기도,양주시,,"297,605","133,645",2.23
경기도,양주시,백석읍,"25,511","12,289",2.08
경기도,양주시,은현면,"4,892","2,809",1.74
경기도,양주시,남면,"5,793","3,359",1.72
경기도,양주시,광적면,"10,327","5,594",1.85
경기도,양주시,장흥면,"13,599","7,223",1.88
경기도,양주시,양주1동,"4,424","2,381",1.86
경기도,양주시,양주2동,"49,055","21,018",2.33
경기도,양주시,회천1동,"10,600","5,260",2.02
경기도,양주시,회천2동,"46,821","21,014",2.23
경기도,양주시,회천3동,"24,675","11,103",2.22
경기도,양주시,옥정1동,"42,627","18,879",2.26
경기도,양주시,옥정2동,"59,281","22,716",2.61
경기도,포천시,,"140,397","74,510",1.88
경기도,포천시,소흘읍,"42,798","20,385",2.1
경기도,포천시,군내면,"9,780","5,032",1.94
경기도,포천시,내촌면,"4,046","2,498",1.62
경기도,포천시,가산면,"7,487","4,438",1.69
경기도,포천시,신북면,"10,862","6,181",1.76
