행정구역,구,동,총인구수,세대수,세대당 인구
경기도,화성시,만세구 송산면,"10,202","5,501",1.85
경기도,화성시,만세구 서신면,"6,996","4,063",1.72
경기도,화성시,만세구 팔탄면,"9,150","5,808",1.58
경기도,화성시,만세구 장안면,"9,255","5,242",1.77
경기도,화성시,만세구 양감면,"3,698","2,309",1.6
경기도,화성시,만세구 세솔동,"27,015","9,053",2.98
경기도,화성시,효행구,"159,451","71,270",2.24
경기도,화성시,효행구 봉담읍,"111,015","47,115",2.36
경기도,화성시,효행구 매송면,"6,182","3,386",1.83
경기도,화성시,효행구 비봉면,"16,458","8,806",1.87
경기도,화성시,효행구 정남면,"10,201","5,889",1.73
경기도,화성시,효행구 기배동,"15,595","6,074",2.57
경기도,화성시,병점구,"174,109","75,152",2.32
경기도,화성시,병점구 진안동,"50,027","23,564",2.12
경기도,화성시,병점구 병점1동,"36,045","15,963",2.26
경기도,화성시,병점구 병점2동,"22,019","8,759",2.51
경기도,화성시,병점구 반월동,"37,313","13,327",2.8
경기도,화성시,병점구 기배동,"28,705","13,539",2.12
경기도,화성시,동탄구,"426,960","168,664",2.53
경기도,화성시,동탄구 동탄1동,"49,891","20,833",2.39
경기도,화성시,동탄구 동탄2동,"33,856","11,840",2.86
경기도,화성시,동탄구 동탄3동,"39,765","17,375",2.29
경기도,화성시,동탄구 동탄4동,"52,595","16,798",3.13
경기도,화성시,동탄구 동탄5동,"48,041","21,762",2.21
경기도,화성시,동탄구 동탄6동,"46,434","20,053",2.32
경기도,화성시,동탄구 동탄7동,"57,215","22,622",2.53
경기도,화성시,동탄구 동탄8동,"39,931","14,604",2.73
경기도,화성시,동탄구 동탄9동,"59,232","22,777",2.6
경기도,광주시,,"397,166","176,114",2.26
경기도,광주시,초월읍,"51,922","22,775",2.28
경기도,광주시,곤지암읍,"21,051","11,080",1.9
경기도,광주시,도척면,"8,954","4,936",1.81
경기도,광주시,퇴촌면,"15,446","7,618",2.03
경기도,광주시,남종면,"1,356",774,1.75
경기도,광주시,남한산성면,"2,163","1,077",2.01
경기도,광주시,경안동,"28,087","13,181",2.13
경기도,광주시,송정동,"23,115","10,443",2.21
경기도,광주시,쌍령동,"17,266","7,045",2.45
경기도,광주시,탄벌동,"42,587","18,416",2.31
경기도,광주시,광남1동,"31,260","14,188",2.2
경기도,광주시,광남2동,"33,163","11,742",2.82
경기도,광주시,오포1동,"30,451","12,270",2.48
경기도,광주시,오포2동,"32,142","13,475",2.39
경기도,광주시,신현동,"35,726","16,897",2.11
경기도,광주시,능평동,"22,477","10,197",2.2
경기도,양주시,,"296,830","132,909",2.23
경기도,양주시,백석읍,"25,532","12,172",2.1
경기도,양주시,은현면,"4,978","2,846",1.75
경기도,양주시,남면,"5,843","3,391",1.72
경기도,양주시,광적면,"10,341","5,532",1.87
경기도,양주시,장흥면,"13,450","7,061",1.9
경기도,양주시,양주1동,"4,443","2,379",1.87
경기도,양주시,양주2동,"48,982","20,812",2.35
경기도,양주시,회천1동,"10,509","5,184",2.03
경기도,양주시,회천2동,"46,599","20,958",2.22
경기도,양주시,회천3동,"24,735","11,060",2.24
경기도,양주시,옥정1동,"42,555","18,944",2.25
경기도,양주시,옥정2동,"58,863","22,570",2.61
경기도,포천시,,"140,428","74,037",1.9
경기도,포천시,소흘읍,"42,847","20,258",2.12
경기도,포천시,군내면,"9,716","4,991",1.95
경기도,포천시,내촌면,"4,057","2,494",1.63
경기도,포천시,가산면,"7,347","4,344",1.69
경기도,포천시,신북면,"10,899","6,140",1.78
경기도,포천시,창수면,"1,911","1,129",1.69
경기도,포천시,영중면,"4,415","2,610",1.69
경기도,포천시,일동면,"8,676","4,843",1.79
경기도,포천시,이동면,"5,514","3,241",1.7
경기도,포천시,영북면,"7,290","4,126",1.77
경기도,포천시,관인면,"2,418","1,390",1.74
경기도,포천시,화현면,"2,352","1,386",1.7
경기도,포천시,포천동,"19,101","9,573",2
경기도,포천시,선단동,"13,885","7,512",1.85
경기도,여주시,,"113,621","56,959",1.99
경기도,여주시,가남읍,"13,973","7,431",1.88
경기도,여주시,점동면,"4,590","2,352",1.95
경기도,여주시,흥천면,"4,852","2,501",1.94
경기도,여주시,금사면,"2,794","1,607",1.74
경기도,여주시,세종대왕면,"5,596","2,948",1.9
경기도,여주시,대신면,"6,416","3,523",1.82
경기도,여주시,북내면,"4,561","2,476",1.84
경기도,여주시,강천면,"4,285","2,385",1.8
경기도,여주시,산북면,"2,363","1,244",1.9
경기도,여주시,여흥동,"20,592","10,703",1.92
경기도,여주시,중앙동,"25,362","11,419",2.22
경기도,여주시,오학동,"18,237","8,370",2.18
경기도,연천군,,"42,684","22,689",1.88
경기도,연천군,연천읍,"8,196","4,362",1.88
경기도,연천군,전곡읍,"19,226","9,472",2.03
경기도,연천군,군남면,"2,928","1,630",1.8
경기도,연천군,청산면,"3,930","2,372",1.66
경기도,연천군,백학면,"2,455","1,356",1.81
경기도,연천군,미산면,"1,689",969,1.74
경기도,연천군,왕징면,996,584,1.71
경기도,연천군,신서면,"2,371","1,456",1.63
경기도,연천군,중면,158,86,1.84
경기도,연천군,장남면,735,402,1.83
경기도,가평군,,"61,963","33,144",1.87
경기도,가평군,가평읍,"21,129","10,653",1.98
경기도,가평군,설악면,"9,914","5,556",1.78
경기도,가평군,청평면,"13,144","7,310",1.8
경기도,가평군,상면,"5,356","3,151",1.7
경기도,가평군,조종면,"8,983","4,361",2.06
경기도,가평군,북면,"3,437","2,113",1.63
경기도,양평군,,"126,742","63,782",1.99
경기도,양평군,양평읍,"38,234","17,769",2.15
경기도,양평군,강상면,"10,076","4,803",2.1
경기도,양평군,강하면,"4,733","2,635",1.8
경기도,양평군,양서면,"13,825","6,911",2
경기도,양평군,옥천면,"8,007","4,193",1.91
경기도,양평군,서종면,"9,784","5,100",1.92
경기도,양평군,단월면,"3,853","2,142",1.8
경기도,양평군,청운면,"3,644","2,158",1.69
경기도,양평군,양동면,"4,457","2,465",1.81
경기도,양평군,지평면,"6,527","3,587",1.82
경기도,양평군,용문면,"18,529","9,307",1.99
경기도,양평군,개군면,"5,073","2,712",1.87
강원특별자치도,,,"1,506,843","771,668",1.95
강원특별자치도,춘천시,,"284,910","138,846",2.05
강원특별자치도,춘천시,신북읍,"6,824","3,596",1.9
강원특별자치도,춘천시,동면,"18,545","8,129",2.28
강원특별자치도,춘천시,동산면,"1,328",764,1.74
강원특별자치도,춘천시,신동면,"2,517","1,234",2.04
강원특별자치도,춘천시,남면,"1,023",654,1.56
강원특별자치도,춘천시,서면,"3,512","1,968",1.78
강원특별자치도,춘천시,사북면,"2,242","1,350",1.66
강원특별자치도,춘천시,북산면,922,614,1.5
강원특별자치도,춘천시,동내면,"22,764","10,479",2.17
강원특별자치도,춘천시,남산면,"3,209","1,951",1.64
강원특별자치도,춘천시,교동,"3,860","2,772",1.39
강원특별자치도,춘천시,조운동,"2,412","1,527",1.58
강원특별자치도,춘천시,약사명동,"5,331","2,382",2.24
강원특별자치도,춘천시,근화동,"8,843","4,447",1.99
강원특별자치도,춘천시,소양동,"10,553","4,915",2.15
강원특별자치도,춘천시,후평1동,"10,764","6,261",1.72
강원특별자치도,춘천시,후평2동,"13,533","6,328",2.14
강원특별자치도,춘천시,후평3동,"18,821","8,859",2.12
강원특별자치도,춘천시,효자1동,"3,886","1,882",2.06
강원특별자치도,춘천시,효자2동,"12,192","8,579",1.42
강원특별자치도,춘천시,효자3동,"4,271","2,822",1.51
강원특별자치도,춘천시,석사동,"32,107","15,372",2.09
강원특별자치도,춘천시,퇴계동,"45,262","19,975",2.27
강원특별자치도,춘천시,강남동,"25,205","11,114",2.27
강원특별자치도,춘천시,신사우동,"24,984","10,872",2.3
강원특별자치도,원주시,,"363,900","177,290",2.05
강원특별자치도,원주시,문막읍,"16,829","8,901",1.89
강원특별자치도,원주시,소초면,"7,821","4,402",1.78
강원특별자치도,원주시,호저면,"3,187","1,755",1.82
강원특별자치도,원주시,지정면,"32,984","13,678",2.41
강원특별자치도,원주시,부론면,"2,132","1,331",1.6
강원특별자치도,원주시,귀래면,"2,042","1,210",1.69
강원특별자치도,원주시,흥업면,"9,460","5,584",1.69
강원특별자치도,원주시,판부면,"7,741","4,153",1.86
강원특별자치도,원주시,신림면,"3,515","2,038",1.72
강원특별자치도,원주시,중앙동,"2,067","1,392",1.48
강원특별자치도,원주시,원인동,"4,272","2,384",1.79
강원특별자치도,원주시,개운동,"11,497","5,744",2
강원특별자치도,원주시,명륜1동,"7,455","3,622",2.06
강원특별자치도,원주시,명륜2동,"17,811","8,935",1.99
강원특별자치도,원주시,단구동,"40,732","19,874",2.05
강원특별자치도,원주시,일산동,"7,996","4,638",1.72
강원특별자치도,원주시,학성동,"4,062","2,281",1.78
강원특별자치도,원주시,단계동,"26,471","12,951",2.04
강원특별자치도,원주시,우산동,"12,912","6,752",1.91
강원특별자치도,원주시,태장1동,"12,307","6,278",1.96
강원특별자치도,원주시,태장2동,"24,204","11,882",2.04
강원특별자치도,원주시,봉산동,"7,010","3,743",1.87
강원특별자치도,원주시,행구동,"8,318","3,579",2.32
강원특별자치도,원주시,무실동,"38,516","17,275",2.23
강원특별자치도,원주시,반곡관설동,"52,559","22,908",2.29
강원특별자치도,강릉시,,"205,891","105,478",1.95
강원특별자치도,강릉시,주문진읍,"15,244","8,826",1.73
강원특별자치도,강릉시,성산면,"3,319","1,767",1.88
강원특별자치도,강릉시,왕산면,"1,469",879,1.67
강원특별자치도,강릉시,구정면,"4,023","2,007",2
강원특별자치도,강릉시,강동면,"3,642","2,115",1.72
강원특별자치도,강릉시,옥계면,"3,177","1,855",1.71
강원특별자치도,강릉시,사천면,"5,240","2,938",1.78
강원특별자치도,강릉시,연곡면,"6,283","3,459",1.82
강원특별자치도,강릉시,홍제동,"13,921","7,033",1.98
강원특별자치도,강릉시,중앙동,"3,997","2,493",1.6
강원특별자치도,강릉시,옥천동,"2,892","1,879",1.54
강원특별자치도,강릉시,교1동,"27,437","13,083",2.1
강원특별자치도,강릉시,교2동,"10,338","4,910",2.11
강원특별자치도,강릉시,포남1동,"10,277","5,867",1.75
강원특별자치도,강릉시,포남2동,"11,071","6,245",1.77
강원특별자치도,강릉시,초당동,"4,083","2,163",1.89
강원특별자치도,강릉시,송정동,"9,149","4,107",2.23
강원특별자치도,강릉시,내곡동,"17,957","8,816",2.04
강원특별자치도,강릉시,강남동,"15,584","7,886",1.98
강원특별자치도,강릉시,성덕동,"25,279","11,614",2.18
강원특별자치도,강릉시,경포동,"11,509","5,536",2.08
강원특별자치도,동해시,,"85,875","43,491",1.97
강원특별자치도,동해시,천곡동,"28,375","13,879",2.04
강원특별자치도,동해시,송정동,"3,317","2,100",1.58
강원특별자치도,동해시,북삼동,"21,339","9,969",2.14
강원특별자치도,동해시,부곡동,"4,426","2,490",1.78
강원특별자치도,동해시,동호동,"4,545","2,475",1.84
강원특별자치도,동해시,발한동,"2,789","1,748",1.6
강원특별자치도,동해시,묵호동,"2,605","1,604",1.62
강원특별자치도,동해시,북평동,"13,003","6,071",2.14
강원특별자치도,동해시,망상동,"3,083","1,735",1.78
강원특별자치도,동해시,삼화동,"2,393","1,420",1.69
강원특별자치도,태백시,,"36,859","20,063",1.84
강원특별자치도,태백시,황지동,"7,595","3,821",1.99
강원특별자치도,태백시,황연동,"3,570","2,122",1.68
강원특별자치도,태백시,삼수동,"4,693","2,577",1.82
강원특별자치도,태백시,상장동,"11,230","5,546",2.02
강원특별자치도,태백시,문곡소도동,"3,188","1,854",1.72
강원특별자치도,태백시,장성동,"2,912","1,735",1.68
강원특별자치도,태백시,구문소동,"2,087","1,345",1.55
강원특별자치도,태백시,철암동,"1,584","1,063",1.49
강원특별자치도,속초시,,"78,982","41,066",1.92
강원특별자치도,속초시,영랑동,"4,287","2,536",1.69
강원특별자치도,속초시,동명동,"5,212","2,623",1.99
강원특별자치도,속초시,금호동,"5,351","2,911",1.84
강원특별자치도,속초시,교동,"8,449","4,675",1.81
강원특별자치도,속초시,노학동,"19,862","10,369",1.92
강원특별자치도,속초시,조양동,"28,434","13,674",2.08
강원특별자치도,속초시,청호동,"4,588","2,625",1.75
강원특별자치도,속초시,대포동,"2,799","1,653",1.69
강원특별자치도,삼척시,,"60,450","33,434",1.81
강원특별자치도,삼척시,도계읍,"8,565","5,703",1.5
강원특별자치도,삼척시,원덕읍,"3,083","2,068",1.49
강원특별자치도,삼척시,원덕읍임원출장소,"1,424",906,1.57
강원특별자치도,삼척시,근덕면,"4,508","2,847",1.58
강원특별자치도,삼척시,하장면,"1,156",684,1.69
강원특별자치도,삼척시,노곡면,681,434,1.57
강원특별자치도,삼척시,미로면,"1,702","1,013",1.68
강원특별자치도,삼척시,가곡면,636,416,1.53
강원특별자치도,삼척시,신기면,617,402,1.53
강원특별자치도,삼척시,남양동,"6,405","3,617",1.77
강원특별자치도,삼척시,교동,"15,083","6,851",2.2
강원특별자치도,삼척시,정라동,"9,508","4,848",1.96
강원특별자치도,삼척시,성내동,"7,082","3,645",1.94
강원특별자치도,홍천군,,"65,962","35,007",1.88
강원특별자치도,홍천군,홍천읍,"33,357","16,181",2.06
강원특별자치도,홍천군,화촌면,"4,105","2,428",1.69
강원특별자치도,홍천군,두촌면,"2,371","1,374",1.73
강원특별자치도,홍천군,내촌면,"2,381","1,452",1.64
강원특별자치도,홍천군,서석면,"3,559","1,962",1.81
강원특별자치도,홍천군,영귀미면,"4,052","2,226",1.82
강원특별자치도,홍천군,남면,"5,462","3,164",1.73
강원특별자치도,홍천군,서면,"3,785","2,363",1.6
강원특별자치도,홍천군,북방면,"4,016","2,226",1.8
강원특별자치도,홍천군,내면,"2,874","1,631",1.76
강원특별자치도,횡성군,,"45,573","24,143",1.89
강원특별자치도,횡성군,횡성읍,"20,287","9,687",2.09
강원특별자치도,횡성군,우천면,"4,297","2,462",1.75
강원특별자치도,횡성군,안흥면,"3,118","1,577",1.98
강원특별자치도,횡성군,둔내면,"5,915","3,299",1.79
강원특별자치도,횡성군,갑천면,"2,476","1,505",1.65
강원특별자치도,횡성군,청일면,"2,373","1,448",1.64
강원특별자치도,횡성군,공근면,"3,349","1,954",1.71
강원특별자치도,횡성군,서원면,"2,015","1,153",1.75
강원특별자치도,횡성군,강림면,"1,743","1,058",1.65
강원특별자치도,영월군,,"35,868","20,856",1.72
강원특별자치도,영월군,영월읍,"19,247","10,457",1.84
강원특별자치도,영월군,상동읍,"1,004",691,1.45
강원특별자치도,영월군,산솔면,"1,342",860,1.56
강원특별자치도,영월군,김삿갓면,"1,767","1,108",1.59
강원특별자치도,영월군,북면,"1,957","1,194",1.64
강원특별자치도,영월군,남면,"2,086","1,313",1.59
강원특별자치도,영월군,한반도면,"1,128",667,1.69
강원특별자치도,영월군,한반도면쌍용출장소,"1,453",914,1.59
강원특별자치도,영월군,주천면,"3,793","2,342",1.62
강원특별자치도,영월군,무릉도원면,"2,091","1,310",1.6
강원특별자치도,평창군,,"39,860","22,108",1.8
강원특별자치도,평창군,평창읍,"8,264","4,349",1.9
강원특별자치도,평창군,미탄면,"1,454",883,1.65
강원특별자치도,평창군,방림면,780,482,1.62
강원특별자치도,평창군,방림면계촌출장소,"1,700","1,031",1.65
강원특별자치도,평창군,대화면,"4,915","2,725",1.8
강원특별자치도,평창군,봉평면,"5,531","3,057",1.81
강원특별자치도,평창군,용평면,"2,976","1,664",1.79
강원특별자치도,평창군,진부면,"8,435","4,401",1.92
강원특별자치도,평창군,대관령면,"5,805","3,516",1.65
강원특별자치도,정선군,,"35,053","20,235",1.73
강원특별자치도,정선군,정선읍,"10,290","5,371",1.92
강원특별자치도,정선군,고한읍,"4,672","3,055",1.53
강원특별자치도,정선군,사북읍,"4,366","2,451",1.78
강원특별자치도,정선군,신동읍,"1,738",981,1.77
강원특별자치도,정선군,신동읍함백출장소,"1,516",976,1.55
강원특별자치도,정선군,남면,"3,184","1,931",1.65
강원특별자치도,정선군,북평면,"2,479","1,377",1.8
강원특별자치도,정선군,임계면,"3,370","2,009",1.68
강원특별자치도,정선군,화암면,"1,531",925,1.66
강원특별자치도,정선군,여량면,"1,907","1,159",1.65
강원특별자치도,철원군,,"39,802","20,257",1.96
강원특별자치도,철원군,철원읍,"4,703","2,352",2
강원특별자치도,철원군,김화읍,"2,934","1,467",2
강원특별자치도,철원군,갈말읍,"11,363","5,757",1.97
강원특별자치도,철원군,동송읍,"13,883","7,008",1.98
강원특별자치도,철원군,서면,"1,630",998,1.63
강원특별자치도,철원군,서면와수출장소,"3,364","1,626",2.07
강원특별자치도,철원군,근남면,"1,832",990,1.85
강원특별자치도,철원군,근북면,93,59,1.58
강원특별자치도,철원군,근동면,0,0,0
강원특별자치도,철원군,원동면,0,0,0
강원특별자치도,철원군,원남면,0,0,0
강원특별자치도,철원군,임남면,0,0,0
강원특별자치도,화천군,,"22,290","11,937",1.87
강원특별자치도,화천군,화천읍,"8,009","4,030",1.99
강원특별자치도,화천군,간동면,"2,479","1,437",1.73
강원특별자치도,화천군,하남면,"2,806","1,343",2.09
강원특별자치도,화천군,상서면,"3,403","2,151",1.58
강원특별자치도,화천군,사내면,"5,593","2,976",1.88
강원특별자치도,양구군,,"20,368","10,380",1.96
강원특별자치도,양구군,양구읍,"13,093","6,135",2.13
강원특별자치도,양구군,국토정중앙면,"3,208","1,874",1.71
강원특별자치도,양구군,동면,"1,777","1,025",1.73
강원특별자치도,양구군,방산면,"1,106",676,1.64
강원특별자치도,양구군,해안면,"1,184",670,1.77
강원특별자치도,인제군,,"30,760","16,598",1.85
강원특별자치도,인제군,인제읍,"9,762","4,671",2.09
강원특별자치도,인제군,인제읍귀둔출장소,464,259,1.79
강원특별자치도,인제군,남면,"3,666","2,166",1.69
강원특별자치도,인제군,북면,"7,563","4,137",1.83
강원특별자치도,인제군,기린면,"4,958","2,803",1.77
강원특별자치도,인제군,서화면,"2,365","1,400",1.69
강원특별자치도,인제군,상남면,"1,982","1,162",1.71
강원특별자치도,고성군,,"27,076","15,464",1.75
강원특별자치도,고성군,간성읍,"7,324","3,693",1.98
강원특별자치도,고성군,거진읍,"5,451","3,408",1.6
강원특별자치도,고성군,현내면,"2,050","1,251",1.64
강원특별자치도,고성군,죽왕면,"3,242","1,929",1.68
강원특별자치도,고성군,토성면,"9,009","5,183",1.74
강원특별자치도,고성군,수동면,0,0,0
강원특별자치도,양양군,,"27,364","15,015",1.82
강원특별자치도,양양군,양양읍,"12,598","6,414",1.96
강원특별자치도,양양군,서면,"2,590","1,446",1.79
강원특별자치도,양양군,손양면,"2,147","1,229",1.75
강원특별자치도,양양군,현북면,"2,614","1,599",1.63
강원특별자치도,양양군,현남면,"2,902","1,754",1.65
강원특별자치도,양양군,강현면,"4,513","2,573",1.75
충청북도,,,"1,597,976","802,699",1.99
충청북도,청주시,,"857,936","412,264",2.08
충청북도,청주시,상당구,"193,836","89,500",2.17
충청북도,청주시,상당구 낭성면,"2,046","1,178",1.74
충청북도,청주시,상당구 미원면,"4,424","2,727",1.62
충청북도,청주시,상당구 가덕면,"3,588","2,029",1.77
충청북도,청주시,상당구 남일면,"6,318","3,151",2.01
충청북도,청주시,상당구 문의면,"3,474","1,973",1.76
충청북도,청주시,상당구 중앙동,"6,264","3,274",1.91
충청북도,청주시,상당구 성안동,"6,104","3,639",1.68
충청북도,청주시,상당구 탑대성동,"11,070","5,258",2.11
충청북도,청주시,상당구 영운동,"9,470","5,137",1.84
충청북도,청주시,상당구 금천동,"28,380","12,479",2.27
충청북도,청주시,상당구 용담.명암.산성동,"12,336","4,761",2.59
충청북도,청주시,상당구 용암1동,"55,998","25,113",2.23
충청북도,청주시,상당구 용암2동,"44,364","18,781",2.36
충청북도,청주시,서원구,"185,924","91,381",2.03
충청북도,청주시,서원구 남이면,"9,565","4,790",2
충청북도,청주시,서원구 현도면,"2,897","1,722",1.68
충청북도,청주시,서원구 사직1동,"3,875","1,999",1.94
충청북도,청주시,서원구 사직2동,"10,601","4,245",2.5
충청북도,청주시,서원구 사창동,"13,914","8,832",1.58
충청북도,청주시,서원구 모충동,"21,433","10,804",1.98
충청북도,청주시,서원구 산남동,"24,266","10,474",2.32
충청북도,청주시,서원구 분평동,"27,072","11,862",2.28
충청북도,청주시,서원구 수곡1동,"12,230","7,055",1.73
충청북도,청주시,서원구 수곡2동,"14,420","7,534",1.91
충청북도,청주시,서원구 성화.개신.죽림동,"45,651","22,064",2.07
충청북도,청주시,흥덕구,"291,840","140,398",2.08
충청북도,청주시,흥덕구 오송읍,"49,074","23,932",2.05
충청북도,청주시,흥덕구 강내면,"10,543","5,356",1.97
충청북도,청주시,흥덕구 옥산면,"16,788","7,562",2.22
충청북도,청주시,흥덕구 운천.신봉동,"13,471","6,659",2.02
충청북도,청주시,흥덕구 복대1동,"50,129","21,783",2.3
충청북도,청주시,흥덕구 복대2동,"15,146","9,580",1.58
충청북도,청주시,흥덕구 가경동,"52,914","22,412",2.36
충청북도,청주시,흥덕구 봉명1동,"12,782","7,219",1.77
충청북도,청주시,흥덕구 봉명2.송정동,"22,927","12,846",1.78
충청북도,청주시,흥덕구 강서제1동,"30,272","15,629",1.94
충청북도,청주시,흥덕구 강서제2동,"17,794","7,420",2.4
충청북도,청주시,청원구,"186,336","90,985",2.05
충청북도,청주시,청원구 내수읍,"18,556","9,492",1.95
충청북도,청주시,청원구 오창읍,"67,674","30,701",2.2
충청북도,청주시,청원구 북이면,"3,967","2,359",1.68
충청북도,청주시,청원구 우암동,"12,111","7,831",1.55
충청북도,청주시,청원구 내덕1동,"7,592","4,194",1.81
충청북도,청주시,청원구 내덕2동,"12,668","6,718",1.89
충청북도,청주시,청원구 율량.사천동,"46,340","22,223",2.09
충청북도,청주시,청원구 오근장동,"17,428","7,467",2.33
충청북도,충주시,,"206,096","104,775",1.97
충청북도,충주시,주덕읍,"10,328","5,263",1.96
충청북도,충주시,살미면,"1,874","1,057",1.77
충청북도,충주시,수안보면,"2,709","1,603",1.69
충청북도,충주시,대소원면,"9,633","6,003",1.6
충청북도,충주시,신니면,"2,624","1,567",1.67
충청북도,충주시,노은면,"2,118","1,224",1.73
충청북도,충주시,앙성면,"3,713","2,259",1.64
충청북도,충주시,중앙탑면,"14,552","6,464",2.25
충청북도,충주시,금가면,"3,724","1,933",1.93
충청북도,충주시,동량면,"3,335","1,846",1.81
충청북도,충주시,산척면,"2,118","1,247",1.7
충청북도,충주시,엄정면,"2,888","1,630",1.77
충청북도,충주시,소태면,"1,826","1,043",1.75
충청북도,충주시,성내.충인동,"2,373","1,438",1.65
충청북도,충주시,교현.안림동,"21,416","10,067",2.13
충청북도,충주시,교현2동,"5,911","3,415",1.73
충청북도,충주시,용산동,"13,563","6,030",2.25
충청북도,충주시,지현동,"4,716","2,445",1.93
충청북도,충주시,문화동,"8,457","4,533",1.87
충청북도,충주시,호암.직동,"21,954","9,705",2.26
충청북도,충주시,달천동,"4,033","2,735",1.47
충청북도,충주시,봉방동,"8,985","4,898",1.83
충청북도,충주시,칠금.금릉동,"13,222","6,263",2.11
충청북도,충주시,연수동,"33,959","17,256",1.97
충청북도,충주시,목행.용탄동,"6,065","2,851",2.13
충청북도,제천시,,"128,269","66,991",1.91
충청북도,제천시,봉양읍,"6,391","3,656",1.75
충청북도,제천시,금성면,"1,684",985,1.71
충청북도,제천시,청풍면,"1,228",801,1.53
충청북도,제천시,수산면,"1,960","1,248",1.57
충청북도,제천시,덕산면,"2,045","1,171",1.75
충청북도,제천시,한수면,637,406,1.57
충청북도,제천시,백운면,"3,259","1,921",1.7
충청북도,제천시,송학면,"4,542","2,649",1.71
충청북도,제천시,교동,"20,049","8,754",2.29
충청북도,제천시,의림지동,"9,424","4,608",2.05
충청북도,제천시,중앙동,"5,022","2,841",1.77
충청북도,제천시,남현동,"4,416","2,455",1.8
충청북도,제천시,영서동,"9,426","4,858",1.94
충청북도,제천시,용두동,"19,963","10,880",1.83
충청북도,제천시,신백동,"10,014","5,124",1.95
충청북도,제천시,청전동,"14,110","7,795",1.81
충청북도,제천시,화산동,"14,099","6,839",2.06
충청북도,보은군,,"30,662","17,032",1.8
충청북도,보은군,보은읍,"14,189","7,157",1.98
충청북도,보은군,속리산면,"1,703","1,040",1.64
충청북도,보은군,장안면,"1,404",793,1.77
충청북도,보은군,마로면,"2,097","1,222",1.72
충청북도,보은군,탄부면,"1,571",951,1.65
충청북도,보은군,삼승면,"2,165","1,283",1.69
충청북도,보은군,수한면,"1,817","1,060",1.71
충청북도,보은군,회남면,725,481,1.51
충청북도,보은군,회인면,"1,677","1,048",1.6
충청북도,보은군,내북면,"1,609","1,009",1.59
충청북도,보은군,산외면,"1,705",988,1.73
충청북도,옥천군,,"50,259","26,448",1.9
충청북도,옥천군,옥천읍,"29,840","14,219",2.1
충청북도,옥천군,동이면,"3,091","1,817",1.7
충청북도,옥천군,안남면,"1,319",782,1.69
충청북도,옥천군,안내면,"1,870","1,120",1.67
충청북도,옥천군,청성면,"2,273","1,440",1.58
충청북도,옥천군,청산면,"2,840","1,760",1.61
충청북도,옥천군,이원면,"3,916","2,279",1.72
충청북도,옥천군,군서면,"2,160","1,282",1.68
충청북도,옥천군,군북면,"2,950","1,749",1.69
충청북도,영동군,,"42,974","23,746",1.81
충청북도,영동군,영동읍,"19,180","9,642",1.99
충청북도,영동군,용산면,"3,131","1,885",1.66
충청북도,영동군,황간면,"3,868","2,127",1.82
충청북도,영동군,추풍령면,"2,074","1,189",1.74
충청북도,영동군,매곡면,"1,733","1,021",1.7
충청북도,영동군,상촌면,"2,120","1,287",1.65
충청북도,영동군,양강면,"2,878","1,635",1.76
충청북도,영동군,용화면,885,564,1.57
충청북도,영동군,학산면,"2,551","1,611",1.58
충청북도,영동군,양산면,"1,678","1,037",1.62
충청북도,영동군,심천면,"2,876","1,748",1.65
충청북도,증평군,,"36,585","19,006",1.92
충청북도,증평군,증평읍,"34,938","18,074",1.93
충청북도,증평군,도안면,"1,647",932,1.77
충청북도,진천군,,"85,590","43,246",1.98
충청북도,진천군,진천읍,"29,920","15,171",1.97
충청북도,진천군,덕산읍,"30,589","13,613",2.25
충청북도,진천군,덕산읍혁신도시출장소,0,0,0
충청북도,진천군,초평면,"2,868","1,596",1.8
충청북도,진천군,문백면,"3,405","2,064",1.65
충청북도,진천군,백곡면,"2,022","1,227",1.65
충청북도,진천군,이월면,"6,377","3,737",1.71
충청북도,진천군,광혜원면,"10,409","5,838",1.78
충청북도,괴산군,,"37,532","22,004",1.71
충청북도,괴산군,괴산읍,"9,376","5,125",1.83
충청북도,괴산군,감물면,"2,060","1,198",1.72
충청북도,괴산군,장연면,"1,971","1,233",1.6
충청북도,괴산군,연풍면,"2,270","1,377",1.65
충청북도,괴산군,칠성면,"3,247","1,920",1.69
충청북도,괴산군,문광면,"2,227","1,315",1.69
충청북도,괴산군,청천면,"5,306","3,255",1.63
충청북도,괴산군,청안면,"3,424","2,070",1.65
충청북도,괴산군,사리면,"2,646","1,563",1.69
충청북도,괴산군,소수면,"2,288","1,305",1.75
충청북도,괴산군,불정면,"2,717","1,643",1.65
충청북도,음성군,,"95,429","51,987",1.84
충청북도,음성군,음성읍,"15,446","8,358",1.85
충청북도,음성군,금왕읍,"19,099","10,698",1.79
충청북도,음성군,대소읍,"21,152","10,881",1.94
충청북도,음성군,대소읍성본산업단지출장소,0,0,0
충청북도,음성군,소이면,"2,717","1,669",1.63
충청북도,음성군,원남면,"2,935","1,834",1.6
충청북도,음성군,맹동면,"14,316","6,951",2.06
충청북도,음성군,맹동면혁신도시출장소,0,0,0
충청북도,음성군,삼성면,"6,004","3,641",1.65
충청북도,음성군,생극면,"4,227","2,564",1.65
충청북도,단양군,감곡면,"9,533","5,391",1.77
충청북도,단양군,,"26,644","15,200",1.75
