행정구역,구,동,총인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상
대구광역시,동구,효목1동,"11,527",224,530,"1,081","1,041","1,181","1,935","2,520","1,971",934,108,2
대구광역시,동구,효목2동,"14,127",643,956,"1,428","1,876","1,804","2,296","2,522","1,718",751,131,2
대구광역시,동구,도평동,"3,397",72,141,472,310,291,546,727,519,275,44,0
대구광역시,동구,불로.봉무동,"19,547","1,224","2,228","1,782","1,971","3,193","3,398","3,040","1,862",727,120,2
대구광역시,동구,지저동,"12,505",336,629,"1,134","1,240","1,270","2,124","2,973","1,920",782,95,2
대구광역시,동구,동촌동,"13,901",455,746,"1,370","1,551","1,627","2,309","2,905","1,908",912,115,3
대구광역시,동구,방촌동,"16,833",480,"1,016","1,574","1,562","1,745","2,925","3,712","2,438","1,151",223,7
대구광역시,동구,해안동,"13,136",380,713,"1,236","1,341","1,388","2,222","2,765","2,021",927,139,4
대구광역시,동구,안심1동,"37,382","1,875","3,434","3,743","3,937","5,369","6,132","6,557","4,272","1,792",265,6
대구광역시,동구,안심2동,"16,981","1,155","1,041","1,702","2,727","2,202","3,054","2,760","1,633",602,102,3
대구광역시,동구,안심3동,"19,917","1,346","2,498","2,097","2,548","3,402","3,414","2,183","1,594",730,103,2
대구광역시,동구,안심4동,"26,440","1,367","2,642","2,987","3,082","3,891","4,888","4,033","2,382","1,020",146,2
대구광역시,동구,혁신동,"16,563","1,621","1,945","1,391","2,864","3,629","2,026","1,667","1,031",337,51,1
대구광역시,동구,공산동,"19,862","1,002","1,255","1,440","2,077","2,458","3,478","3,852","2,716","1,322",259,3
대구광역시,서구,,"163,853","6,844","9,758","14,374","19,637","19,503","28,391","33,678","21,328","9,068","1,249",23
대구광역시,서구,내당1동,"14,468","1,010",988,"1,562","2,297","1,997","2,421","2,347","1,247",525,73,1
대구광역시,서구,내당2.3동,"8,002",152,312,683,706,793,"1,475","1,827","1,337",639,77,1
대구광역시,서구,내당4동,"14,231",299,831,"1,546","1,583","1,588","2,462","2,963","1,993",823,139,4
대구광역시,서구,비산1동,"7,823",130,399,617,647,790,"1,542","1,819","1,273",537,69,0
대구광역시,서구,비산2.3동,"7,653",118,303,536,592,667,"1,339","1,877","1,359",755,105,2
대구광역시,서구,비산4동,"8,261",150,417,704,771,876,"1,508","1,952","1,260",549,73,1
대구광역시,서구,비산5동,"4,804",93,178,316,382,455,843,"1,162",887,427,61,0
대구광역시,서구,비산6동,"6,392",111,271,556,531,602,"1,253","1,596",963,442,65,2
대구광역시,서구,비산7동,"8,934",275,424,780,925,931,"1,689","2,006","1,279",561,62,2
대구광역시,서구,평리1동,"6,217",115,319,533,532,634,"1,137","1,456",963,466,60,2
대구광역시,서구,평리2동,"6,888",263,573,554,634,918,"1,215","1,457",898,341,34,1
대구광역시,서구,평리3동,"12,155",747,765,930,"1,667","1,676","1,917","2,391","1,395",587,78,2
대구광역시,서구,평리4동,"15,145",520,"1,069","1,396","1,630","1,931","2,661","3,228","1,901",705,104,0
대구광역시,서구,평리5동,"10,399","1,485",711,737,"2,632","1,679","1,228","1,102",597,205,22,1
대구광역시,서구,평리6동,"5,422",350,285,457,972,644,910,"1,024",564,189,27,0
대구광역시,서구,상중이동,"17,055",555,"1,409","1,588","1,646","2,113","3,051","3,633","2,167",762,128,3
대구광역시,서구,원대동,"10,004",471,504,879,"1,490","1,209","1,740","1,838","1,245",555,72,1
대구광역시,남구,,"138,546","5,407","8,349","16,123","17,442","16,920","22,888","23,928","17,360","8,618","1,482",29
대구광역시,남구,이천동,"14,277",928,"1,036","1,218","2,011","2,032","2,405","1,999","1,503",968,172,5
대구광역시,남구,봉덕1동,"7,755",168,350,817,844,884,"1,437","1,490","1,066",588,108,3
대구광역시,남구,봉덕2동,"12,894",938,"1,047",941,"1,627","1,854","2,015","2,060","1,498",741,171,2
대구광역시,남구,봉덕3동,"14,200",433,"1,060","1,388","1,373","1,743","2,477","2,598","1,919","1,011",196,2
대구광역시,남구,대명1동,"9,336",214,616,"1,160","1,036","1,100","1,571","1,760","1,254",546,76,3
대구광역시,남구,대명2동,"14,795",803,956,"2,475","2,734","1,854","2,077","1,835","1,308",638,114,1
대구광역시,남구,대명3동,"9,114",158,428,"1,256",907,934,"1,468","1,794","1,408",651,108,2
대구광역시,남구,대명4동,"9,205",208,450,"1,085",882,914,"1,532","2,013","1,392",637,89,3
대구광역시,남구,대명5동,"8,208",495,486,"1,402","1,364",999,"1,295","1,041",713,350,61,2
대구광역시,남구,대명6동,"10,465",452,601,"1,224","1,385","1,371","1,817","1,760","1,237",515,101,2
대구광역시,남구,대명9동,"13,177",320,709,"1,613","1,604","1,650","2,331","2,380","1,656",800,114,0
대구광역시,남구,대명10동,"7,908",151,324,922,923,828,"1,274","1,575","1,200",625,84,2
대구광역시,남구,대명11동,"7,212",139,286,622,752,757,"1,189","1,623","1,206",548,88,2
대구광역시,북구,,"408,215","21,415","37,679","50,025","47,961","56,139","76,056","64,888","35,523","16,049","2,430",50
대구광역시,북구,고성동,"14,555","2,078","1,216","1,108","3,862","2,651","1,564","1,069",675,277,55,0
대구광역시,북구,칠성동,"23,253","1,524","2,288","2,548","3,551","3,781","3,699","2,898","1,846",945,167,6
대구광역시,북구,침산1동,"3,471",96,156,255,318,348,603,891,557,206,39,2
대구광역시,북구,침산2동,"17,868","1,413","2,261","1,729","2,342","3,089","3,008","2,112","1,238",586,86,4
대구광역시,북구,침산3동,"17,793","1,011","1,894","1,731","1,761","2,591","3,326","2,780","1,704",871,124,0
대구광역시,북구,산격1동,"7,476",89,291,452,585,641,"1,288","1,863","1,439",733,95,0
대구광역시,북구,산격2동,"9,429",281,681,"1,007",990,"1,028","1,714","2,016","1,131",515,63,3
대구광역시,북구,산격3동,"8,351",129,451,"2,602",951,715,994,"1,165",901,382,60,1
대구광역시,북구,산격4동,"7,023",127,353,809,777,733,"1,186","1,485","1,037",458,58,0
대구광역시,북구,대현동,"15,657",475,"1,062","2,726","1,461","1,833","2,492","2,590","1,855","1,016",146,1
대구광역시,북구,복현1동,"7,032",92,324,"2,556",878,592,921,906,541,192,30,0
대구광역시,북구,복현2동,"28,784","1,657","2,964","3,655","3,751","4,110","4,876","4,510","2,248",868,141,4
대구광역시,북구,검단동,"5,489",125,275,400,564,652,894,"1,238",886,392,63,0
대구광역시,북구,무태조야동,"32,728","1,975","3,268","3,333","3,174","5,077","7,082","4,825","2,782","1,064",147,1
대구광역시,북구,관문동,"32,145","2,560","3,352","2,664","3,754","5,611","5,596","4,972","2,555",939,139,3
대구광역시,북구,태전1동,"21,166",715,"1,600","3,403","2,328","2,399","3,891","3,794","1,973",893,166,4
대구광역시,북구,태전2동,"21,748",871,"1,877","2,654","2,325","2,667","4,164","3,997","2,173",892,121,7
대구광역시,북구,구암동,"30,469","1,237","3,510","3,897","2,745","4,121","7,011","4,851","1,934","1,019",139,5
대구광역시,북구,관음동,"13,755",369,995,"1,465","1,276","1,449","2,867","3,042","1,521",661,108,2
대구광역시,북구,읍내동,"24,784","1,090","1,975","3,003","2,882","2,841","4,963","4,693","2,140","1,014",181,2
대구광역시,북구,동천동,"24,831","1,238","2,997","3,306","2,433","3,418","6,002","3,227","1,299",806,103,2
대구광역시,북구,노원동,"11,005",456,572,879,"1,446","1,294","1,896","2,361","1,516",529,55,1
대구광역시,북구,국우동,"29,403","1,807","3,317","3,843","3,807","4,498","6,019","3,603","1,572",791,144,2
대구광역시,수성구,,"408,930","24,572","47,097","41,917","42,811","62,958","73,855","59,655","36,134","16,841","3,038",52
대구광역시,수성구,범어1동,"22,610","2,323","3,184","1,970","2,783","4,301","3,695","2,278","1,311",661,103,1
대구광역시,수성구,범어2동,"14,740",944,"1,654","1,899","1,868","2,319","2,435","1,853","1,103",567,97,1
대구광역시,수성구,범어3동,"17,128","1,750","2,268","1,767","2,330","3,190","2,910","1,642",824,381,66,0
대구광역시,수성구,범어4동,"18,680","1,388","4,191","1,552","1,057","4,397","3,179","1,466",974,407,69,0
대구광역시,수성구,만촌1동,"20,340","1,255","1,994","2,017","2,023","2,786","3,646","3,230","2,154","1,049",183,3
대구광역시,수성구,만촌2동,"13,177",717,"1,711","1,566","1,349","2,145","2,320","1,750","1,054",480,82,3
대구광역시,수성구,만촌3동,"20,711","1,445","4,019","1,926","1,522","4,493","3,749","1,866","1,108",509,73,1
대구광역시,수성구,수성1가동,"16,995",931,"1,945","1,627","1,568","2,491","3,111","2,351","1,780","1,006",179,6
대구광역시,수성구,수성2.3가동,"10,203",675,"1,395",993,772,"1,634","1,890","1,369",946,462,67,0
대구광역시,수성구,수성4가동,"12,899",440,"1,046","1,430","1,202","1,463","2,640","2,346","1,430",745,151,6
대구광역시,수성구,황금1동,"21,000","1,606","3,229","1,988","1,677","3,616","3,850","2,742","1,525",620,145,2
대구광역시,수성구,황금2동,"11,695",696,963,"1,358","1,633","1,783","1,940","1,589","1,147",518,67,1
대구광역시,수성구,중동,"14,486","1,174","1,204","1,408","2,086","2,409","2,433","1,922","1,202",553,95,0
대구광역시,수성구,상동,"14,006",524,"1,009","1,384","1,456","1,744","2,444","2,638","1,804",834,166,3
대구광역시,수성구,파동,"16,850","1,154","1,232","1,387","2,356","2,582","2,814","2,614","1,802",761,144,4
대구광역시,수성구,두산동,"14,841",865,"1,224","1,832","2,209","2,290","2,636","2,158","1,125",422,76,4
대구광역시,수성구,지산1동,"18,672",415,"1,244","2,068","1,895","2,042","3,467","3,658","2,475","1,199",208,1
대구광역시,수성구,지산2동,"18,281",745,"1,538","1,809","1,943","2,265","3,366","3,375","2,128",918,190,4
대구광역시,수성구,범물1동,"9,748",183,428,672,667,866,"1,538","2,323","1,947",949,172,3
대구광역시,수성구,범물2동,"15,584",757,"1,633","1,502","1,526","2,199","2,827","2,829","1,626",572,112,1
대구광역시,수성구,고산1동,"31,228","1,757","4,228","3,442","3,050","4,705","6,091","4,636","2,139","1,010",169,1
대구광역시,수성구,고산2동,"25,750","1,583","2,703","2,874","2,985","3,493","4,811","3,995","2,145",984,173,4
대구광역시,수성구,고산3동,"29,306","1,245","3,055","3,446","2,854","3,745","6,063","5,025","2,385","1,234",251,3
대구광역시,달서구,,"515,142","26,929","48,600","57,588","61,086","71,471","94,013","87,012","46,668","18,787","2,938",50
대구광역시,달서구,성당동,"20,124",754,"1,741","1,779","2,058","2,730","3,420","3,830","2,600","1,055",153,4
대구광역시,달서구,두류1.2동,"15,658",655,767,"2,036","2,547","1,869","2,437","2,674","1,741",842,89,1
대구광역시,달서구,두류3동,"8,976",331,580,"1,022","1,199","1,071","1,514","1,570","1,106",515,67,1
대구광역시,달서구,감삼동,"31,136","2,390","2,914","3,527","4,900","4,763","5,165","4,405","2,209",784,78,1
대구광역시,달서구,죽전동,"14,389",694,822,"1,867","2,361","1,747","2,399","2,539","1,380",502,76,2
대구광역시,달서구,장기동,"15,354",746,"1,311","1,714","1,933","2,071","2,935","2,593","1,428",552,69,2
대구광역시,달서구,용산1동,"28,022","1,082","2,605","3,574","3,180","3,367","6,133","4,994","2,105",869,111,2
대구광역시,달서구,용산2동,"24,779",837,"2,060","2,903","2,610","3,018","5,503","5,007","1,914",805,120,2
대구광역시,달서구,이곡1동,"19,782",678,"1,572","2,658","2,329","2,260","4,404","3,715","1,449",616,99,2
대구광역시,달서구,이곡2동,"14,169",440,928,"1,600","1,650","1,654","2,786","3,180","1,386",477,66,2
대구광역시,달서구,신당동,"28,011",716,"2,012","6,143","3,000","2,684","5,148","4,724","2,357","1,067",158,2
대구광역시,달서구,본리동,"22,591","1,741","2,336","2,049","3,281","3,715","3,836","3,418","1,601",514,98,2
대구광역시,달서구,월성1동,"39,604","3,358","7,353","3,890","3,679","8,186","7,525","3,210","1,679",602,121,1
대구광역시,달서구,월성2동,"13,591",262,804,"1,090",975,"1,377","2,531","2,858","2,418","1,103",171,2
대구광역시,달서구,진천동,"49,661","2,943","4,810","5,227","5,978","7,125","9,039","8,174","4,321","1,727",314,3
대구광역시,달서구,유천동,"32,959","4,305","5,705","2,388","4,758","7,523","4,671","2,293",985,297,33,1
대구광역시,달서구,상인1동,"32,128","1,588","3,553","3,509","3,202","4,170","6,128","5,642","2,990","1,138",206,2
대구광역시,달서구,상인2동,"16,838",672,"1,076","2,156","2,424","1,947","2,788","3,343","1,681",658,92,1
대구광역시,달서구,상인3동,"9,553",129,359,607,672,869,"1,520","2,554","1,914",779,146,4
대구광역시,달서구,도원동,"31,107","1,060","2,601","3,073","2,932","3,691","5,863","6,953","3,420","1,285",222,7
대구광역시,달서구,송현1동,"16,096",394,816,"1,817","1,728","1,849","2,931","3,327","2,171",920,139,4
대구광역시,달서구,송현2동,"17,838",681,971,"1,711","2,110","2,090","2,979","3,595","2,410","1,095",195,1
대구광역시,달서구,본동,"12,776",473,904,"1,248","1,580","1,695","2,358","2,414","1,403",585,115,1
대구광역시,달성군,,"253,014","19,989","27,010","21,755","32,664","43,401","41,251","38,022","19,809","7,765","1,324",24
대구광역시,달성군,화원읍,"45,547","2,206","3,663","4,609","4,942","5,410","8,839","9,218","4,622","1,761",274,3
대구광역시,달성군,논공읍,"4,144",173,172,246,415,468,743,988,600,299,40,0
대구광역시,달성군,논공읍공단출장소,"10,766",378,856,"1,027",989,"1,439","2,644","2,097",873,397,65,1
대구광역시,달성군,다사읍,"51,572","4,012","6,794","4,670","6,365","9,200","8,602","6,918","3,601","1,222",180,8
대구광역시,달성군,다사읍서재출장소,"37,492","4,152","4,515","2,980","5,706","8,050","5,676","4,116","1,705",526,65,1
대구광역시,달성군,유가읍,"31,221","3,619","4,826","2,452","4,522","7,110","4,247","2,646","1,280",443,76,0
대구광역시,달성군,옥포읍,"22,397","1,547","1,941","1,482","2,447","3,495","3,646","4,349","2,451",899,139,1
대구광역시,달성군,현풍읍,"21,128","1,461","1,893","2,349","3,340","3,583","2,880","2,982","1,768",742,129,1
대구광역시,달성군,가창면,"6,778",171,434,409,373,652,"1,028","1,632","1,268",627,177,7
대구광역시,달성군,하빈면,"3,138",38,95,129,190,199,525,988,557,333,83,1
대구광역시,달성군,구지면,"18,831","2,232","1,821","1,402","3,375","3,795","2,421","2,088","1,084",516,96,1
대구광역시,군위군,,"22,587",442,809,914,"1,141","1,632","3,498","6,328","4,596","2,671",553,3
대구광역시,군위군,군위읍,"7,902",260,539,526,546,835,"1,420","1,782","1,193",654,146,1
대구광역시,군위군,소보면,"2,232",27,30,47,95,137,308,674,503,350,60,1
대구광역시,군위군,효령면,"3,635",57,88,113,182,200,529,"1,130",819,432,85,0
대구광역시,군위군,부계면,"2,098",26,51,68,100,103,340,642,450,267,51,0
대구광역시,군위군,우보면,"1,956",24,24,62,67,99,269,623,452,275,61,0
대구광역시,군위군,의흥면,"2,237",22,42,58,80,132,283,657,555,337,71,0
대구광역시,군위군,산성면,"1,204",21,17,18,35,49,176,373,293,175,46,1
대구광역시,군위군,삼국유사면,"1,323",5,18,22,36,77,173,447,331,181,33,0
인천광역시,,,"3,055,983","187,638","276,076","333,641","432,050","472,997","514,897","476,856","240,344","102,140","18,788",556
인천광역시,중구,,"177,848","12,816","16,105","21,930","29,285","29,620","27,275","21,722","12,709","5,451",900,35
인천광역시,중구,연안동,"4,979",110,220,403,434,543,928,"1,181",753,343,62,2
인천광역시,중구,신포동,"4,414",115,309,372,428,548,809,768,608,364,89,4
인천광역시,중구,신흥동,"14,100",653,"1,065","1,619","1,869","1,986","2,319","2,323","1,494",668,101,3
인천광역시,중구,도원동,"3,397",48,145,287,264,338,586,774,629,290,31,5
인천광역시,중구,율목동,"2,964",56,131,259,295,360,491,626,487,219,39,1
인천광역시,중구,동인천동,"5,173",98,211,440,460,597,871,"1,133",797,451,110,5
인천광역시,중구,개항동,"6,432",115,290,663,647,708,"1,098","1,379","1,002",455,74,1
인천광역시,중구,영종동,"29,762","2,118","2,196","3,107","5,246","4,904","5,106","4,308","1,915",727,126,9
인천광역시,중구,영종1동,"35,690","4,190","4,578","3,029","6,436","7,880","4,591","2,850","1,560",509,64,3
인천광역시,중구,영종2동,"27,541","3,454","3,691","2,428","4,999","5,925","3,624","2,007","1,046",319,47,1
인천광역시,중구,용유동,"3,345",30,69,156,187,279,601,"1,015",693,261,54,0
인천광역시,중구,운서1동,"17,525",721,"2,079","2,804","2,263","2,775","3,573","1,762",957,524,67,0
인천광역시,중구,운서2동,"22,526","1,108","1,121","6,363","5,757","2,777","2,678","1,596",768,321,36,1
인천광역시,중구영종출장소,,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,중구용유출장소,,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,동구,,"57,603","2,396","4,224","5,289","6,533","8,023","9,774","10,003","7,286","3,502",563,10
인천광역시,동구,만석동,"6,047",192,477,496,535,879,"1,104","1,185",756,356,67,0
인천광역시,동구,화수1.화평동,"5,147",106,331,459,403,559,897,"1,080",840,406,64,2
인천광역시,동구,화수2동,"6,606",108,428,557,561,770,"1,094","1,295","1,094",610,86,3
인천광역시,동구,송현1.2동,"9,371",381,724,965,974,"1,373","1,614","1,587","1,176",497,77,3
인천광역시,동구,송현3동,"2,562",36,108,181,214,260,490,563,443,235,32,0
인천광역시,동구,송림1동,"6,498",492,447,720,"1,311",981,950,818,502,237,39,1
인천광역시,동구,송림2동,"1,132",9,67,68,67,98,183,255,230,127,27,1
인천광역시,동구,송림3.5동,"5,097",180,447,513,441,706,998,857,607,302,46,0
인천광역시,동구,송림4동,"5,866",435,477,565,953,"1,005",945,848,463,158,17,0
인천광역시,동구,송림6동,"7,157",415,633,597,916,"1,188","1,162","1,037",795,352,62,0
인천광역시,동구,금창동,"2,120",42,85,168,158,204,337,478,380,222,46,0
인천광역시,미추홀구,,"417,486","22,862","32,540","48,578","58,412","62,222","68,709","65,078","38,690","17,411","2,911",73
인천광역시,미추홀구,숭의2동,"13,404",683,969,"1,347","1,760","1,926","2,228","2,281","1,414",690,100,6
인천광역시,미추홀구,숭의1.3동,"17,454","1,147","1,176","2,019","2,922","2,636","2,845","2,597","1,282",691,136,3
인천광역시,미추홀구,숭의4동,"16,488",987,"1,262","1,569","2,317","2,421","2,688","2,638","1,690",769,145,2
인천광역시,미추홀구,용현1.4동,"17,318",377,"1,169","4,747","1,538","1,520","2,270","2,631","1,970",957,135,4
인천광역시,미추홀구,용현2동,"22,593","2,175","1,673","2,303","4,041","3,579","3,123","2,783","1,959",833,121,3
인천광역시,미추홀구,용현3동,"6,616",161,245,773,789,710,"1,090","1,318",954,490,85,1
인천광역시,미추홀구,용현5동,"44,197","2,337","4,651","5,581","5,192","6,912","7,801","6,549","3,406","1,510",252,6
인천광역시,미추홀구,학익1동,"41,533","3,174","4,366","4,928","5,836","6,635","7,109","5,360","2,769","1,167",183,6
인천광역시,미추홀구,학익2동,"16,773",569,"1,299","1,808","1,852","2,172","3,009","3,039","1,870",978,175,2
인천광역시,미추홀구,도화1동,"20,438","1,007","1,431","2,146","2,909","3,022","3,408","3,324","2,018",975,195,3
인천광역시,미추홀구,도화2.3동,"29,475","2,243","2,557","2,879","4,454","5,177","4,331","4,351","2,379",942,161,1
인천광역시,미추홀구,주안1동,"19,809",780,944,"3,072","4,060","3,273","3,137","2,705","1,250",503,85,0
인천광역시,미추홀구,주안2동,"21,421","1,303","1,403","2,013","3,325","3,143","3,355","3,513","2,217",988,155,6
인천광역시,미추홀구,주안3동,"12,107",731,834,"1,152","1,923","1,836","1,908","1,813","1,273",556,79,2
인천광역시,미추홀구,주안4동,"19,810","1,366","1,275","1,810","3,081","2,979","2,944","3,131","2,135",945,141,3
인천광역시,미추홀구,주안5동,"18,973",824,"1,073","2,133","2,909","2,677","3,097","3,289","1,931",875,157,8
인천광역시,미추홀구,주안6동,"20,882","1,071","1,842","2,268","2,862","3,357","3,427","3,120","1,940",820,172,3
인천광역시,미추홀구,주안7동,"12,076",440,735,"1,118","1,324","1,528","2,122","2,369","1,581",739,114,6
인천광역시,미추홀구,주안8동,"18,526",595,"1,436","1,961","2,018","2,418","3,455","3,598","1,981",928,133,3
인천광역시,미추홀구,관교동,"13,788",455,"1,154","1,404","1,535","1,889","2,367","2,610","1,625",626,119,4
인천광역시,미추홀구,문학동,"13,805",437,"1,046","1,547","1,765","2,412","2,995","2,059","1,046",429,68,1
인천광역시,연수구,,"410,050","32,492","47,525","44,584","57,160","71,104","68,187","55,055","22,768","9,194","1,914",67
인천광역시,연수구,옥련1동,"17,256",663,"1,550","1,869","1,878","2,299","3,263","3,130","1,608",808,182,6
인천광역시,연수구,옥련2동,"19,602","1,087","1,890","2,111","2,423","2,774","3,522","3,398","1,575",694,124,4
인천광역시,연수구,선학동,"17,450",809,"1,072","1,844","2,280","2,355","2,893","3,577","1,761",716,140,3
인천광역시,연수구,연수1동,"16,035",407,"1,021","2,114","1,982","2,026","3,184","3,121","1,469",597,109,5
인천광역시,연수구,연수2동,"19,067",799,"1,392","2,380","2,951","2,440","3,172","3,455","1,577",737,158,6
인천광역시,연수구,연수3동,"14,260",454,916,"1,604","1,900","1,631","2,376","2,955","1,476",753,188,7
인천광역시,연수구,청학동,"21,796",609,"1,366","2,161","2,689","2,612","4,164","4,706","2,239","1,002",241,7
인천광역시,연수구,동춘1동,"25,390","2,059","2,579","2,583","3,526","4,051","4,390","4,082","1,499",508,105,8
인천광역시,연수구,동춘2동,"16,436",810,"1,465","1,950","2,340","2,172","2,961","2,957","1,169",506,103,3
인천광역시,연수구,동춘3동,"17,330",881,"2,515","2,024","1,596","2,611","3,319","2,618","1,137",523,102,4
인천광역시,연수구,송도1동,"36,314","2,147","4,960","5,920","4,135","5,509","6,378","4,622","1,830",678,128,7
인천광역시,연수구,송도2동,"37,260","3,646","7,088","3,242","3,705","8,314","6,407","3,263","1,103",413,79,0
인천광역시,연수구,송도3동,"49,752","5,011","6,738","5,961","8,426","9,708","7,324","4,401","1,562",525,94,2
인천광역시,연수구,송도4동,"55,523","7,160","7,433","4,931","8,751","12,483","8,385","4,501","1,392",400,84,3
인천광역시,연수구,송도5동,"46,579","5,950","5,540","3,890","8,578","10,119","6,449","4,269","1,371",334,77,2
인천광역시,남동구,,"479,700","23,090","44,162","53,428","60,816","72,227","84,383","79,643","41,757","17,129","2,975",90
인천광역시,남동구,구월1동,"30,168","1,741","3,044","3,205","4,250","4,951","4,880","4,737","2,280",889,186,5
인천광역시,남동구,구월2동,"36,549","2,541","4,468","3,712","4,574","6,086","6,193","5,175","2,720",930,144,6
인천광역시,남동구,구월3동,"27,861",875,"1,559","5,690","5,204","4,176","4,243","3,545","1,752",707,108,2
인천광역시,남동구,구월4동,"12,664",282,639,"1,374","1,404","1,544","2,389","2,686","1,538",690,114,4
인천광역시,남동구,간석1동,"18,281",668,"1,147","2,045","3,020","2,455","3,055","3,136","1,792",814,147,2
인천광역시,남동구,간석2동,"20,408",929,"1,925","2,224","2,457","3,001","3,522","3,406","1,985",833,125,1
인천광역시,남동구,간석3동,"24,682",922,"1,673","2,604","3,110","3,334","4,552","4,698","2,604","1,030",152,3
인천광역시,남동구,간석4동,"27,662","1,152","2,016","3,379","3,851","3,832","4,849","4,807","2,548","1,031",193,4
인천광역시,남동구,만수1동,"15,058",418,731,"1,437","1,887","1,805","2,704","3,157","1,840",908,166,5
인천광역시,남동구,만수2동,"22,032",954,"2,073","2,329","2,411","3,216","4,083","3,974","2,106",764,120,2
인천광역시,남동구,만수3동,"15,683",730,"1,391","1,681","1,850","2,183","2,837","2,869","1,474",575,91,2
인천광역시,남동구,만수4동,"18,174",704,"1,361","1,839","2,366","2,322","3,263","3,469","1,934",772,139,5
인천광역시,남동구,만수5동,"13,918",406,716,"1,461","1,706","1,570","2,453","2,947","1,801",747,107,4
인천광역시,남동구,만수6동,"21,655",654,"1,721","2,265","2,289","2,590","4,165","4,507","2,156","1,087",215,6
인천광역시,남동구,장수서창동,"18,163",824,"1,882","1,782","1,709","2,627","3,314","3,358","1,834",697,130,6
인천광역시,남동구,서창2동,"37,372","3,163","5,009","2,845","4,673","7,996","5,315","4,873","2,603",753,135,7
인천광역시,남동구,남촌도림동,"18,678",622,"1,405","1,928","1,908","2,317","3,698","3,891","1,910",851,144,4
인천광역시,남동구,논현1동,"30,889","1,634","3,249","3,505","3,734","4,938","5,736","4,675","2,244",970,198,6
인천광역시,남동구,논현2동,"30,606","1,230","2,821","3,797","3,948","4,364","5,572","4,836","2,565","1,251",213,9
인천광역시,남동구,논현고잔동,"39,197","2,641","5,332","4,326","4,465","6,920","7,560","4,897","2,071",830,148,7
인천광역시,부평구,,"489,390","25,892","38,015","53,652","73,845","70,189","83,033","82,164","41,557","17,748","3,214",81
인천광역시,부평구,부평1동,"34,426","1,335","2,243","4,772","5,707","4,752","5,725","5,448","2,887","1,283",266,8
인천광역시,부평구,부평2동,"16,648",819,"1,053","1,882","2,988","2,322","2,690","2,699","1,511",599,83,2
인천광역시,부평구,부평3동,"14,741",916,845,"1,376","2,472","2,012","2,313","2,531","1,484",659,129,4
인천광역시,부평구,부평4동,"32,845","1,335","2,160","4,188","5,523","4,931","5,426","5,200","2,681","1,192",207,2
인천광역시,부평구,부평5동,"32,912","2,042","2,597","3,896","5,916","5,371","5,257","4,571","2,192",919,149,2
인천광역시,부평구,부평6동,"19,105","1,223","1,168","2,206","3,417","2,839","3,011","2,903","1,504",728,103,3
인천광역시,부평구,산곡1동,"14,196","1,155","1,049","1,276","2,683","2,278","2,072","2,083","1,026",476,92,6
인천광역시,부평구,산곡2동,"28,576","1,579","3,318","2,998","3,227","4,371","5,104","4,689","2,260",881,149,0
인천광역시,부평구,산곡3동,"19,659",671,"1,479","2,010","2,113","2,274","3,514","3,969","2,235","1,129",257,8
인천광역시,부평구,산곡4동,"16,193",700,"1,458","1,810","1,970","2,111","2,963","2,931","1,443",669,135,3
인천광역시,부평구,청천1동,"22,632","2,793","1,467","1,751","4,881","4,191","3,043","2,793","1,241",398,72,2
인천광역시,부평구,청천2동,"32,611","1,959","2,547","3,514","5,110","4,534","5,458","5,639","2,611","1,044",191,4
인천광역시,부평구,갈산1동,"13,962",489,853,"1,610","1,928","1,819","2,612","2,753","1,287",531,75,5
인천광역시,부평구,갈산2동,"17,029",617,"1,138","1,769","2,254","2,153","2,736","3,554","1,923",722,158,5
인천광역시,부평구,삼산1동,"31,184","1,437","2,844","3,316","3,775","4,480","5,941","5,431","2,526","1,173",258,3
인천광역시,부평구,삼산2동,"26,806","1,365","3,495","3,158","2,537","4,178","5,511","3,902","1,746",751,159,4
인천광역시,부평구,부개1동,"14,713",453,845,"1,343","1,819","1,915","2,464","3,018","1,917",830,105,4
인천광역시,부평구,부개2동,"18,739","1,004","1,587","2,017","2,676","2,745","3,167","3,130","1,659",645,105,4
인천광역시,부평구,부개3동,"27,187",961,"2,253","3,288","3,812","3,556","5,072","4,998","2,108",967,167,5
인천광역시,부평구,일신동,"11,140",588,833,"1,187","1,351","1,471","1,790","2,199","1,184",440,93,4
인천광역시,부평구,십정1동,"23,679","1,853","1,547","2,304","5,225","3,287","3,429","3,361","1,799",742,130,2
인천광역시,부평구,십정2동,"20,407",598,"1,236","1,981","2,461","2,599","3,735","4,362","2,333",970,131,1
인천광역시,계양구,,"277,157","11,707","21,167","30,882","37,233","37,087","52,109","53,943","21,939","9,224","1,796",70
인천광역시,계양구,효성1동,"25,549","1,309","1,826","2,578","3,570","3,450","4,463","5,087","2,196",905,161,4
인천광역시,계양구,효성2동,"29,162","1,231","2,250","3,281","3,762","3,771","5,448","5,858","2,426",967,162,6
인천광역시,계양구,계산1동,"17,224",383,916,"1,950","2,253","2,070","3,287","3,802","1,767",665,127,4
인천광역시,계양구,계산2동,"13,785",368,699,"1,509","1,807","1,515","2,511","3,230","1,477",554,108,7
