행정구역,,,총인구수,세대수,세대당 인구
인천광역시,미추홀구,용현2동,"22,592","10,348",2.18
인천광역시,미추홀구,용현3동,"6,680","4,114",1.62
인천광역시,미추홀구,용현5동,"44,308","19,797",2.24
인천광역시,미추홀구,학익1동,"41,413","17,151",2.41
인천광역시,미추홀구,학익2동,"16,833","7,996",2.11
인천광역시,미추홀구,도화1동,"20,373","10,250",1.99
인천광역시,미추홀구,도화2.3동,"29,905","13,564",2.2
인천광역시,미추홀구,주안1동,"19,576","12,019",1.63
인천광역시,미추홀구,주안2동,"21,602","10,746",2.01
인천광역시,미추홀구,주안3동,"12,112","6,166",1.96
인천광역시,미추홀구,주안4동,"19,880","9,613",2.07
인천광역시,미추홀구,주안5동,"19,112","9,980",1.92
인천광역시,미추홀구,주안6동,"20,858","10,182",2.05
인천광역시,미추홀구,주안7동,"12,076","6,181",1.95
인천광역시,미추홀구,주안8동,"18,565","8,820",2.1
인천광역시,미추홀구,관교동,"13,737","6,166",2.23
인천광역시,미추홀구,문학동,"13,771","7,775",1.77
인천광역시,연수구,,"409,437","168,688",2.43
인천광역시,연수구,옥련1동,"17,213","7,935",2.17
인천광역시,연수구,옥련2동,"19,634","8,140",2.41
인천광역시,연수구,선학동,"17,446","8,613",2.03
인천광역시,연수구,연수1동,"16,134","8,579",1.88
인천광역시,연수구,연수2동,"19,047","9,580",1.99
인천광역시,연수구,연수3동,"14,331","7,064",2.03
인천광역시,연수구,청학동,"21,860","11,888",1.84
인천광역시,연수구,동춘1동,"25,402","9,574",2.65
인천광역시,연수구,동춘2동,"16,506","6,817",2.42
인천광역시,연수구,동춘3동,"17,476","5,750",3.04
인천광역시,연수구,송도1동,"36,894","15,288",2.41
인천광역시,연수구,송도2동,"37,221","12,413",3
인천광역시,연수구,송도3동,"49,276","19,720",2.5
인천광역시,연수구,송도4동,"54,680","19,954",2.74
인천광역시,연수구,송도5동,"46,317","17,373",2.67
인천광역시,남동구,,"480,147","225,320",2.13
인천광역시,남동구,구월1동,"30,227","13,834",2.18
인천광역시,남동구,구월2동,"36,722","13,938",2.63
인천광역시,남동구,구월3동,"27,772","17,190",1.62
인천광역시,남동구,구월4동,"12,722","7,406",1.72
인천광역시,남동구,간석1동,"17,750","9,127",1.94
인천광역시,남동구,간석2동,"20,397","9,227",2.21
인천광역시,남동구,간석3동,"24,824","12,526",1.98
인천광역시,남동구,간석4동,"27,638","13,629",2.03
인천광역시,남동구,만수1동,"15,117","8,675",1.74
인천광역시,남동구,만수2동,"22,071","9,505",2.32
인천광역시,남동구,만수3동,"15,672","6,959",2.25
인천광역시,남동구,만수4동,"18,303","8,734",2.1
인천광역시,남동구,만수5동,"13,857","7,421",1.87
인천광역시,남동구,만수6동,"21,719","10,072",2.16
인천광역시,남동구,장수서창동,"18,270","7,787",2.35
인천광역시,남동구,서창2동,"37,457","15,657",2.39
인천광역시,남동구,남촌도림동,"18,772","8,896",2.11
인천광역시,남동구,논현1동,"31,003","14,048",2.21
인천광역시,남동구,논현2동,"30,559","15,049",2.03
인천광역시,남동구,논현고잔동,"39,295","15,640",2.51
인천광역시,부평구,,"490,442","226,292",2.17
인천광역시,부평구,부평1동,"34,466","17,282",1.99
인천광역시,부평구,부평2동,"16,624","8,407",1.98
인천광역시,부평구,부평3동,"14,890","7,426",2.01
인천광역시,부평구,부평4동,"32,867","17,629",1.86
인천광역시,부평구,부평5동,"32,936","16,399",2.01
인천광역시,부평구,부평6동,"19,021","9,269",2.05
인천광역시,부평구,산곡1동,"14,246","6,268",2.27
인천광역시,부평구,산곡2동,"28,670","10,619",2.7
인천광역시,부평구,산곡3동,"19,717","8,499",2.32
인천광역시,부평구,산곡4동,"16,240","6,538",2.48
인천광역시,부평구,청천1동,"22,596","9,653",2.34
인천광역시,부평구,청천2동,"32,543","14,521",2.24
인천광역시,부평구,갈산1동,"14,030","6,646",2.11
인천광역시,부평구,갈산2동,"17,081","8,042",2.12
인천광역시,부평구,삼산1동,"31,365","14,052",2.23
인천광역시,부평구,삼산2동,"26,893","10,174",2.64
인천광역시,부평구,부개1동,"14,780","7,638",1.94
인천광역시,부평구,부개2동,"18,796","8,285",2.27
인천광역시,부평구,부개3동,"27,343","12,014",2.28
인천광역시,부평구,일신동,"11,213","4,972",2.26
인천광역시,부평구,십정1동,"23,667","10,789",2.19
인천광역시,부평구,십정2동,"20,458","11,170",1.83
인천광역시,계양구,,"277,721","128,575",2.16
인천광역시,계양구,효성1동,"25,617","11,583",2.21
인천광역시,계양구,효성2동,"28,987","12,563",2.31
인천광역시,계양구,계산1동,"17,247","9,726",1.77
인천광역시,계양구,계산2동,"13,855","7,414",1.87
인천광역시,계양구,계산3동,"17,001","8,382",2.03
인천광역시,계양구,계산4동,"22,065","9,326",2.37
인천광역시,계양구,작전1동,"25,432","11,073",2.3
인천광역시,계양구,작전2동,"23,508","11,030",2.13
인천광역시,계양구,작전서운동,"31,942","13,910",2.3
인천광역시,계양구,계양1동,"18,595","8,190",2.27
인천광역시,계양구,계양2동,"30,484","15,686",1.94
인천광역시,계양구,계양3동,"22,988","9,692",2.37
인천광역시,서구,,"654,358","282,102",2.32
인천광역시,서구,검암경서동,"42,800","19,747",2.17
인천광역시,서구,연희동,"36,256","18,319",1.98
인천광역시,서구,청라1동,"30,461","12,036",2.53
인천광역시,서구,청라2동,"47,739","18,211",2.62
인천광역시,서구,청라3동,"36,422","14,388",2.53
인천광역시,서구,가정1동,"41,283","17,512",2.36
인천광역시,서구,가정2동,"17,050","7,121",2.39
인천광역시,서구,가정3동,"8,372","4,109",2.04
인천광역시,서구,석남1동,"19,684","10,301",1.91
인천광역시,서구,석남2동,"11,691","5,784",2.02
인천광역시,서구,석남3동,"13,066","6,692",1.95
인천광역시,서구,신현원창동,"28,730","12,418",2.31
인천광역시,서구,가좌1동,"12,354","6,606",1.87
인천광역시,서구,가좌2동,"18,029","7,497",2.4
인천광역시,서구,가좌3동,"14,982","7,900",1.9
인천광역시,서구,가좌4동,"12,101","5,764",2.1
인천광역시,서구,검단동,"32,116","15,361",2.09
인천광역시,서구,불로대곡동,"43,088","16,596",2.6
인천광역시,서구,원당동,"22,395","9,797",2.29
인천광역시,서구,당하동,"42,973","18,629",2.31
인천광역시,서구,오류왕길동,"25,242","10,639",2.37
인천광역시,서구,마전동,"21,136","8,154",2.59
인천광역시,서구,아라1동,"45,584","17,610",2.59
인천광역시,서구,아라2동,"30,804","10,911",2.82
인천광역시,서구검단출장소,출장소 ,0,0,0
인천광역시,강화군,,"69,698","36,130",1.93
인천광역시,강화군,강화읍,"21,510","10,587",2.03
인천광역시,강화군,선원면,"10,028","4,732",2.12
인천광역시,강화군,불은면,"4,978","2,788",1.79
인천광역시,강화군,길상면,"7,236","3,773",1.92
인천광역시,강화군,화도면,"4,495","2,489",1.81
인천광역시,강화군,양도면,"4,184","2,209",1.89
인천광역시,강화군,내가면,"2,900","1,622",1.79
인천광역시,강화군,하점면,"3,976","2,115",1.88
인천광역시,강화군,양사면,"1,930","1,059",1.82
인천광역시,강화군,송해면,"3,194","1,664",1.92
인천광역시,강화군,교동면,"2,616","1,503",1.74
인천광역시,강화군,삼산면,"2,010","1,182",1.7
인천광역시,강화군,서도면,365,222,1.64
인천광역시,강화군,서도면볼음출장소,276,185,1.49
인천광역시,옹진군,,"19,636","12,335",1.59
인천광역시,옹진군,북도면,"1,155",686,1.68
인천광역시,옹진군,북도면장봉출장소,950,553,1.72
인천광역시,옹진군,백령면,"4,562","2,840",1.61
인천광역시,옹진군,대청면,"1,168",763,1.53
인천광역시,옹진군,대청면소청출장소,235,185,1.27
인천광역시,옹진군,덕적면,"1,882","1,249",1.51
인천광역시,옹진군,영흥면,"6,483","3,825",1.69
인천광역시,옹진군,자월면,938,607,1.55
인천광역시,옹진군,자월면이작출장소,362,224,1.62
인천광역시,옹진군,연평면,"1,901","1,403",1.35
광주광역시,,,"1,392,013","658,450",2.11
광주광역시,동구,,"104,888","55,152",1.9
광주광역시,동구,충장동,"5,945","4,642",1.28
광주광역시,동구,동명동,"3,399","2,342",1.45
광주광역시,동구,계림1동,"9,840","5,423",1.81
광주광역시,동구,계림2동,"13,212","5,620",2.35
광주광역시,동구,산수1동,"7,625","4,159",1.83
광주광역시,동구,산수2동,"9,318","4,512",2.07
광주광역시,동구,지산1동,"3,837","2,369",1.62
광주광역시,동구,지산2동,"4,046","2,313",1.75
광주광역시,동구,서남동,"3,370","2,726",1.24
광주광역시,동구,학동,"6,957","3,365",2.07
광주광역시,동구,학운동,"10,461","5,021",2.08
광주광역시,동구,지원1동,"8,819","4,161",2.12
광주광역시,동구,지원2동,"18,059","8,499",2.12
광주광역시,서구,,"275,063","132,651",2.07
광주광역시,서구,양동,"2,696","1,584",1.7
광주광역시,서구,양3동,"4,044","2,041",1.98
광주광역시,서구,농성1동,"11,373","6,623",1.72
광주광역시,서구,농성2동,"4,236","2,721",1.56
광주광역시,서구,광천동,"5,062","2,372",2.13
광주광역시,서구,유덕동,"9,958","4,780",2.08
광주광역시,서구,치평동,"28,947","14,144",2.05
광주광역시,서구,상무1동,"24,465","12,735",1.92
광주광역시,서구,상무2동,"21,914","12,932",1.69
광주광역시,서구,화정1동,"15,537","8,863",1.75
광주광역시,서구,화정2동,"19,162","7,778",2.46
광주광역시,서구,화정3동,"8,634","4,255",2.03
광주광역시,서구,화정4동,"18,900","8,190",2.31
광주광역시,서구,서창동,"7,021","3,117",2.25
광주광역시,서구,금호1동,"18,624","8,729",2.13
광주광역시,서구,금호2동,"26,105","10,448",2.5
광주광역시,서구,풍암동,"33,331","14,937",2.23
광주광역시,서구,동천동,"15,054","6,402",2.35
광주광역시,남구,,"207,596","96,284",2.16
광주광역시,남구,양림동,"6,223","2,979",2.09
광주광역시,남구,방림1동,"6,249","2,941",2.12
광주광역시,남구,방림2동,"9,025","4,202",2.15
광주광역시,남구,봉선1동,"13,446","6,801",1.98
광주광역시,남구,봉선2동,"27,418","9,926",2.76
광주광역시,남구,사직동,"4,406","2,631",1.67
광주광역시,남구,월산동,"10,762","5,223",2.06
광주광역시,남구,월산4동,"7,575","4,524",1.67
광주광역시,남구,월산5동,"5,490","3,240",1.69
광주광역시,남구,백운1동,"11,232","5,113",2.2
광주광역시,남구,백운2동,"6,622","3,595",1.84
광주광역시,남구,주월1동,"20,195","9,352",2.16
광주광역시,남구,주월2동,"6,987","3,686",1.9
광주광역시,남구,진월동,"27,374","11,529",2.37
광주광역시,남구,효덕동,"14,861","7,522",1.98
광주광역시,남구,송암동,"20,644","8,627",2.39
광주광역시,남구,대촌동,"9,087","4,393",2.07
광주광역시,북구,,"416,862","201,323",2.07
광주광역시,북구,중흥1동,"4,255","2,845",1.5
광주광역시,북구,중흥동,"14,920","8,334",1.79
광주광역시,북구,중앙동,"3,505","2,048",1.71
광주광역시,북구,임동,"14,049","6,846",2.05
광주광역시,북구,신안동,"11,900","7,080",1.68
광주광역시,북구,용봉동,"35,899","18,005",1.99
광주광역시,북구,운암1동,"17,998","7,302",2.46
광주광역시,북구,운암2동,"10,575","5,646",1.87
광주광역시,북구,운암3동,"13,776","5,716",2.41
광주광역시,북구,동림동,"21,442","9,845",2.18
광주광역시,북구,우산동,"15,374","7,668",2
광주광역시,북구,풍향동,"4,973","2,489",2
광주광역시,북구,문화동,"22,460","10,783",2.08
광주광역시,북구,문흥1동,"14,390","6,350",2.27
광주광역시,북구,문흥2동,"14,078","7,289",1.93
광주광역시,북구,두암1동,"6,800","3,764",1.81
광주광역시,북구,두암2동,"14,176","7,340",1.93
광주광역시,북구,두암3동,"11,620","7,244",1.6
광주광역시,북구,삼각동,"12,859","5,904",2.18
광주광역시,북구,일곡동,"27,111","11,438",2.37
광주광역시,북구,매곡동,"12,742","5,436",2.34
광주광역시,북구,오치1동,"9,784","5,317",1.84
광주광역시,북구,오치2동,"11,114","6,700",1.66
광주광역시,북구,석곡동,"2,165","1,250",1.73
광주광역시,북구,건국동,"22,455","9,423",2.38
광주광역시,북구,양산동,"34,863","16,170",2.16
광주광역시,북구,신용동,"31,579","13,091",2.41
광주광역시,광산구,,"387,604","173,040",2.24
광주광역시,광산구,송정1동,"9,781","4,706",2.08
광주광역시,광산구,송정2동,"5,838","3,240",1.8
광주광역시,광산구,도산동,"13,947","6,497",2.15
광주광역시,광산구,신흥동,"3,971","1,841",2.16
광주광역시,광산구,어룡동,"36,455","16,375",2.23
광주광역시,광산구,우산동,"27,825","14,685",1.89
광주광역시,광산구,월곡1동,"9,154","4,493",2.04
광주광역시,광산구,월곡2동,"13,977","6,263",2.23
광주광역시,광산구,비아동,"7,117","3,475",2.05
광주광역시,광산구,첨단1동,"27,298","11,328",2.41
광주광역시,광산구,첨단2동,"40,511","18,792",2.16
광주광역시,광산구,신가동,"18,443","7,340",2.51
광주광역시,광산구,운남동,"28,142","12,231",2.3
광주광역시,광산구,수완동,"72,974","28,457",2.56
광주광역시,광산구,하남동,"26,857","11,989",2.24
광주광역시,광산구,임곡동,"1,844","1,134",1.63
광주광역시,광산구,동곡동,"1,577",904,1.74
광주광역시,광산구,평동,"4,921","2,957",1.66
광주광역시,광산구,삼도동,"2,021","1,269",1.59
광주광역시,광산구,본량동,"1,793","1,083",1.66
광주광역시,광산구,신창동,"33,158","13,981",2.37
대전광역시,,,"1,440,729","697,348",2.07
대전광역시,동구,,"218,664","112,685",1.94
대전광역시,동구,중앙동,"3,319","2,439",1.36
대전광역시,동구,효동,"29,264","12,020",2.43
대전광역시,동구,신인동,"14,713","6,870",2.14
대전광역시,동구,판암1동,"11,650","6,046",1.93
대전광역시,동구,판암2동,"7,647","5,123",1.49
대전광역시,동구,용운동,"20,851","10,623",1.96
대전광역시,동구,대동,"13,347","5,924",2.25
대전광역시,동구,자양동,"10,641","7,203",1.48
대전광역시,동구,가양1동,"12,664","6,871",1.84
대전광역시,동구,가양2동,"17,893","9,667",1.85
대전광역시,동구,용전동,"19,473","11,800",1.65
대전광역시,동구,성남동,"10,363","5,108",2.03
대전광역시,동구,홍도동,"10,791","6,242",1.73
대전광역시,동구,삼성동,"12,957","6,477",2
대전광역시,동구,대청동,"2,087","1,150",1.81
대전광역시,동구,산내동,"21,004","9,122",2.3
대전광역시,중구,,"225,645","109,777",2.06
대전광역시,중구,은행선화동,"23,966","12,096",1.98
대전광역시,중구,목동,"17,354","6,241",2.78
대전광역시,중구,중촌동,"14,884","7,275",2.05
대전광역시,중구,대흥동,"12,124","7,077",1.71
대전광역시,중구,문창동,"4,107","2,500",1.64
대전광역시,중구,석교동,"13,632","7,320",1.86
대전광역시,중구,대사동,"5,110","3,188",1.6
대전광역시,중구,부사동,"5,859","3,207",1.83
대전광역시,중구,용두동,"9,751","5,453",1.79
대전광역시,중구,오류동,"9,761","4,886",2
대전광역시,중구,태평1동,"12,058","5,076",2.38
대전광역시,중구,태평2동,"23,365","9,355",2.5
대전광역시,중구,유천1동,"5,753","3,348",1.72
대전광역시,중구,유천2동,"12,440","6,304",1.97
대전광역시,중구,문화1동,"20,119","8,353",2.41
대전광역시,중구,문화2동,"11,002","5,793",1.9
대전광역시,중구,산성동,"24,360","12,305",1.98
대전광역시,서구,,"463,351","222,186",2.09
대전광역시,서구,복수동,"20,976","8,868",2.37
대전광역시,서구,도마1동,"17,901","9,559",1.87
대전광역시,서구,도마2동,"19,285","9,432",2.04
대전광역시,서구,정림동,"14,575","6,689",2.18
대전광역시,서구,변동,"12,229","6,360",1.92
대전광역시,서구,용문동,"18,906","10,009",1.89
대전광역시,서구,탄방동,"30,735","16,656",1.85
대전광역시,서구,괴정동,"17,920","11,603",1.54
대전광역시,서구,가장동,"10,375","4,706",2.2
대전광역시,서구,내동,"21,540","9,407",2.29
대전광역시,서구,갈마1동,"20,541","11,904",1.73
대전광역시,서구,갈마2동,"22,894","13,392",1.71
대전광역시,서구,월평1동,"10,928","7,592",1.44
대전광역시,서구,월평2동,"13,209","6,740",1.96
대전광역시,서구,월평3동,"19,771","7,603",2.6
대전광역시,서구,가수원동,"9,890","4,734",2.09
대전광역시,서구,도안동,"36,459","14,118",2.58
대전광역시,서구,관저1동,"14,359","6,703",2.14
대전광역시,서구,관저2동,"47,232","19,636",2.41
대전광역시,서구,기성동,"3,252","1,824",1.78
대전광역시,서구,둔산1동,"16,028","5,641",2.84
대전광역시,서구,둔산2동,"33,994","14,999",2.27
대전광역시,서구,만년동,"11,839","6,129",1.93
대전광역시,서구,둔산3동,"18,513","7,882",2.35
대전광역시,유성구,,"367,534","171,731",2.14
대전광역시,유성구,진잠동,"24,930","12,016",2.07
대전광역시,유성구,학하동,"19,496","9,319",2.09
대전광역시,유성구,상대동,"25,011","9,200",2.72
대전광역시,유성구,온천1동,"26,552","18,547",1.43
대전광역시,유성구,온천2동,"40,733","22,642",1.8
대전광역시,유성구,노은1동,"20,619","8,815",2.34
대전광역시,유성구,노은2동,"23,122","9,577",2.41
대전광역시,유성구,노은3동,"35,656","14,098",2.53
대전광역시,유성구,신성동,"25,250","12,492",2.02
대전광역시,유성구,전민동,"25,318","11,217",2.26
대전광역시,유성구,구즉동,"32,593","15,220",2.14
대전광역시,유성구,관평동,"37,641","14,563",2.58
대전광역시,유성구,원신흥동,"30,613","14,025",2.18
대전광역시,대덕구,,"165,535","80,969",2.04
대전광역시,대덕구,오정동,"13,154","7,404",1.78
대전광역시,대덕구,대화동,"5,210","2,787",1.87
대전광역시,대덕구,회덕동,"12,103","5,915",2.05
대전광역시,대덕구,비래동,"14,356","6,819",2.11
대전광역시,대덕구,송촌동,"26,885","11,054",2.43
대전광역시,대덕구,중리동,"17,523","10,132",1.73
대전광역시,대덕구,신탄진동,"15,988","7,883",2.03
대전광역시,대덕구,석봉동,"15,700","6,648",2.36
대전광역시,대덕구,덕암동,"12,296","6,548",1.88
대전광역시,대덕구,목상동,"5,817","3,140",1.85
대전광역시,대덕구,법1동,"12,070","5,917",2.04
대전광역시,대덕구,법2동,"14,433","6,722",2.15
울산광역시,,,"1,091,948","499,304",2.19
울산광역시,중구,,"204,169","94,827",2.15
울산광역시,중구,학성동,"10,672","5,811",1.84
울산광역시,중구,반구1동,"15,351","7,619",2.01
울산광역시,중구,반구2동,"8,012","4,336",1.85
울산광역시,중구,복산동,"21,029","9,009",2.33
울산광역시,중구,중앙동,"9,079","5,368",1.69
울산광역시,중구,우정동,"18,333","8,469",2.16
울산광역시,중구,태화동,"31,022","12,619",2.46
울산광역시,중구,다운동,"21,450","11,280",1.9
울산광역시,중구,병영1동,"20,038","9,092",2.2
울산광역시,중구,병영2동,"18,847","8,529",2.21
울산광역시,중구,약사동,"10,454","3,972",2.63
울산광역시,중구,성안동,"19,882","8,723",2.28
울산광역시,남구,,"304,128","142,905",2.13
울산광역시,남구,신정1동,"17,619","9,628",1.83
울산광역시,남구,신정2동,"25,329","10,341",2.45
울산광역시,남구,신정3동,"15,479","7,620",2.03
울산광역시,남구,신정4동,"20,033","8,613",2.33
울산광역시,남구,신정5동,"8,541","4,814",1.77
울산광역시,남구,달동,"25,784","14,021",1.84
울산광역시,남구,삼산동,"47,053","24,401",1.93
울산광역시,남구,삼호동,"19,909","9,878",2.02
울산광역시,남구,무거동,"30,617","14,633",2.09
울산광역시,남구,옥동,"24,724","9,938",2.49
울산광역시,남구,대현동,"32,117","12,766",2.52
울산광역시,남구,수암동,"15,583","5,948",2.62
울산광역시,남구,선암동,"12,967","5,905",2.2
울산광역시,남구,야음장생포동,"8,373","4,399",1.9
울산광역시,동구,,"149,257","68,311",2.18
울산광역시,동구,방어동,"36,790","17,900",2.06
울산광역시,동구,일산동,"5,086","2,909",1.75
울산광역시,동구,화정동,"17,727","8,083",2.19
울산광역시,동구,대송동,"10,379","5,042",2.06
울산광역시,동구,전하1동,"15,215","7,244",2.1
울산광역시,동구,전하2동,"18,977","7,638",2.48
울산광역시,동구,남목1동,"7,889","3,559",2.22
울산광역시,동구,남목2동,"26,413","11,111",2.38
울산광역시,동구,남목3동,"10,781","4,825",2.23
울산광역시,북구,,"215,220","90,118",2.39
울산광역시,북구,농소1동,"35,211","14,596",2.41
울산광역시,북구,농소2동,"41,745","16,367",2.55
울산광역시,북구,농소3동,"35,531","13,231",2.69
울산광역시,북구,강동동,"15,895","6,643",2.39
울산광역시,북구,효문동,"29,094","13,871",2.1
울산광역시,북구,송정동,"35,995","14,484",2.49
울산광역시,북구,양정동,"12,063","6,203",1.94
울산광역시,북구,염포동,"9,686","4,723",2.05
울산광역시,울주군,,"219,174","103,143",2.12
울산광역시,울주군,온산읍,"18,926","10,894",1.74
울산광역시,울주군,언양읍,"29,268","13,394",2.19
울산광역시,울주군,온양읍,"27,825","12,684",2.19
울산광역시,울주군,범서읍,"67,048","25,786",2.6
울산광역시,울주군,청량읍,"21,628","9,745",2.22
울산광역시,울주군,삼남읍,"22,011","11,874",1.85
울산광역시,울주군,서생면,"8,503","4,843",1.76
울산광역시,울주군,웅촌면,"7,233","4,190",1.73
울산광역시,울주군,두동면,"4,216","2,475",1.7
울산광역시,울주군,두서면,"2,902","1,827",1.59
울산광역시,울주군,상북면,"7,920","4,391",1.8
울산광역시,울주군,삼동면,"1,694","1,040",1.63
세종특별자치시,,,"391,965","165,220",2.37
세종특별자치시,조치원읍,치원읍,"40,796","20,738",1.97
세종특별자치시,연기면,기면,"2,351","1,427",1.65
세종특별자치시,연동면,동면,"2,636","1,581",1.67
세종특별자치시,부강면,강면,"5,200","3,016",1.72
세종특별자치시,금남면,남면,"7,984","4,641",1.72
세종특별자치시,장군면,군면,"6,477","4,110",1.58
세종특별자치시,연서면,서면,"6,519","3,609",1.81
세종특별자치시,전의면,의면,"4,841","2,791",1.73
세종특별자치시,전동면,동면,"2,954","1,785",1.65
세종특별자치시,소정면,정면,"1,924","1,044",1.84
세종특별자치시,한솔동,솔동,"17,711","6,312",2.81
세종특별자치시,새롬동,롬동,"26,312","9,704",2.71
세종특별자치시,나성동,성동,"12,983","5,837",2.22
세종특별자치시,도담동,담동,"24,505","10,198",2.4
세종특별자치시,어진동,진동,"11,130","5,244",2.12
세종특별자치시,해밀동,밀동,"23,790","8,924",2.67
세종특별자치시,아름동,름동,"22,991","7,963",2.89
세종특별자치시,종촌동,촌동,"27,495","10,781",2.55
세종특별자치시,고운동,운동,"35,389","12,821",2.76
세종특별자치시,소담동,담동,"21,542","8,507",2.53
세종특별자치시,반곡동,곡동,"28,541","12,056",2.37
세종특별자치시,보람동,람동,"18,760","6,957",2.7
세종특별자치시,대평동,평동,"11,018","4,363",2.53
세종특별자치시,다정동,정동,"28,116","10,811",2.6
경기도,,,"13,730,135","6,121,301",2.24
경기도,수원시,,"1,186,515","541,583",2.19
경기도,수원시,장안구 ,"271,136","122,406",2.22
경기도,수원시,장안구 파장동,"24,564","11,470",2.14
경기도,수원시,장안구 율천동,"39,385","19,397",2.03
경기도,수원시,장안구 정자1동,"33,354","13,248",2.52
경기도,수원시,장안구 정자2동,"38,179","16,206",2.36
경기도,수원시,장안구 정자3동,"38,423","14,006",2.74
경기도,수원시,장안구 영화동,"17,648","10,123",1.74
경기도,수원시,장안구 송죽동,"17,971","8,905",2.02
경기도,수원시,장안구 조원1동,"27,394","13,278",2.06
경기도,수원시,장안구 조원2동,"17,256","6,437",2.68
경기도,수원시,장안구 연무동,"16,962","9,336",1.82
경기도,수원시,권선구 ,"361,064","165,474",2.18
경기도,수원시,권선구 세류1동,"9,462","4,377",2.16
경기도,수원시,권선구 세류2동,"21,874","12,354",1.77
경기도,수원시,권선구 세류3동,"16,977","8,756",1.94
경기도,수원시,권선구 평동,"40,887","17,932",2.28
경기도,수원시,권선구 서둔동,"36,751","17,780",2.07
경기도,수원시,권선구 구운동,"22,476","10,632",2.11
경기도,수원시,권선구 금곡동,"44,366","18,726",2.37
경기도,수원시,권선구 호매실동,"44,064","17,368",2.54
경기도,수원시,권선구 권선1동,"23,839","13,904",1.71
경기도,수원시,권선구 권선2동,"46,328","17,541",2.64
경기도,수원시,권선구 곡선동,"34,344","17,816",1.93
경기도,수원시,권선구 입북동,"19,696","8,288",2.38
경기도,수원시,팔달구 ,"191,822","97,494",1.97
경기도,수원시,팔달구 매교동,"21,840","9,440",2.31
경기도,수원시,팔달구 매산동,"9,777","6,057",1.61
경기도,수원시,팔달구 고등동,"19,175","9,022",2.13
경기도,수원시,팔달구 화서1동,"20,538","9,646",2.13
경기도,수원시,팔달구 화서2동,"23,874","9,500",2.51
경기도,수원시,팔달구 지동,"9,295","5,209",1.78
경기도,수원시,팔달구 우만1동,"17,908","10,491",1.71
경기도,수원시,팔달구 우만2동,"15,553","7,538",2.06
경기도,수원시,팔달구 인계동,"44,861","24,732",1.81
경기도,수원시,팔달구 행궁동,"9,001","5,859",1.54
경기도,수원시,영통구 ,"362,493","156,209",2.32
경기도,수원시,영통구 매탄1동,"10,180","4,496",2.26
경기도,수원시,영통구 매탄2동,"13,349","6,294",2.12
경기도,수원시,영통구 매탄3동,"33,882","15,552",2.18
경기도,수원시,영통구 매탄4동,"19,372","9,346",2.07
경기도,수원시,영통구 원천동,"45,490","21,202",2.15
경기도,수원시,영통구 영통1동,"32,467","12,570",2.58
경기도,수원시,영통구 영통2동,"24,909","13,437",1.85
경기도,수원시,영통구 영통3동,"31,223","14,056",2.22
경기도,수원시,영통구 망포1동,"31,233","11,456",2.73
경기도,수원시,영통구 망포2동,"38,107","12,884",2.96
경기도,수원시,영통구 광교1동,"53,912","23,207",2.32
경기도,수원시,영통구 광교2동,"28,369","11,709",2.42
경기도,성남시,,"905,794","409,252",2.21
경기도,성남시,수정구 ,"232,389","116,200",2
경기도,성남시,수정구 신흥1동,"12,046","7,440",1.62
경기도,성남시,수정구 신흥2동,"31,635","12,313",2.57
경기도,성남시,수정구 신흥3동,"10,670","6,452",1.65
경기도,성남시,수정구 태평1동,"13,522","8,221",1.64
경기도,성남시,수정구 태평2동,"13,628","7,529",1.81
경기도,성남시,수정구 태평3동,"11,585","6,314",1.83
경기도,성남시,수정구 태평4동,"10,906","5,916",1.84
경기도,성남시,수정구 수진1동,"10,775","6,682",1.61
경기도,성남시,수정구 수진2동,"14,334","7,468",1.92
경기도,성남시,수정구 단대동,"14,162","6,503",2.18
경기도,성남시,수정구 산성동,"4,421","2,091",2.11
경기도,성남시,수정구 양지동,"8,923","4,259",2.1
경기도,성남시,수정구 복정동,"10,453","6,734",1.55
경기도,성남시,수정구 위례동,"45,473","18,782",2.42
경기도,성남시,수정구 신촌동,"4,511","2,014",2.24
경기도,성남시,수정구 고등동,"11,797","5,320",2.22
경기도,성남시,수정구 시흥동,"3,548","2,162",1.64
경기도,성남시,중원구 ,"203,572","99,667",2.04
경기도,성남시,중원구 성남동,"31,835","18,409",1.73
경기도,성남시,중원구 중앙동,"16,585","7,518",2.21
경기도,성남시,중원구 금광1동,"19,608","8,241",2.38
경기도,성남시,중원구 금광2동,"23,438","11,871",1.97
경기도,성남시,중원구 은행1동,"9,289","4,415",2.1
경기도,성남시,중원구 은행2동,"20,978","10,704",1.96
경기도,성남시,중원구 상대원1동,"22,454","11,545",1.94
경기도,성남시,중원구 상대원2동,"2,911","1,523",1.91
경기도,성남시,중원구 상대원3동,"11,054","6,275",1.76
경기도,성남시,중원구 하대원동,"19,542","8,334",2.34
경기도,성남시,중원구 도촌동,"25,878","10,832",2.39
경기도,성남시,분당구 ,"469,833","193,385",2.43
경기도,성남시,분당구 분당동,"24,396","10,044",2.43
경기도,성남시,분당구 수내1동,"17,879","7,886",2.27
경기도,성남시,분당구 수내2동,"10,381","3,194",3.25
경기도,성남시,분당구 수내3동,"13,191","5,108",2.58
경기도,성남시,분당구 정자동,"13,750","6,232",2.21
경기도,성남시,분당구 정자1동,"30,247","14,055",2.15
경기도,성남시,분당구 정자2동,"14,183","7,245",1.96
