사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
202604,8호선,남한산성입구(성남법원.검찰청),120,12,11691,1703,23227,4371,54746,12935,65821,31972,35398,29655,23124,15865,21790,12010,23366,15952,20402,16703,19128,14573,22258,19825,26141,25082,27443,31671,23914,46260,10849,34318,7933,23333,5852,22594,3916,18727,1688,10868,403,3847,0,0,0,0,0,0,20260503
202604,8호선,단대오거리,28,6,10927,1673,22637,6138,52175,13512,60084,22812,30388,13213,20519,9773,18222,10280,20177,12930,17611,13812,15738,15524,16851,20460,21482,26342,23158,33640,24550,51303,11962,37715,8571,24372,6918,21654,4595,18038,2077,11125,485,3714,0,0,0,0,0,0,20260503
202604,8호선,모란,17,2,2510,635,3597,3951,10022,6080,12523,13187,8015,7837,8056,8522,9897,8408,12191,8772,11894,8767,12141,7854,13528,8902,15724,9689,14590,9072,13639,11152,7684,6909,5725,4940,5183,4631,4161,4002,2411,2400,727,1661,0,512,0,1,0,0,20260503
202604,8호선,몽촌토성(평화의문),6,0,2236,1636,7028,6406,19870,14814,25470,36366,17573,18784,12594,13126,12122,12972,12261,13900,12886,15427,14005,14561,15839,15562,18999,18349,24503,21106,31196,25987,15943,19706,12484,12983,11371,10661,9598,9850,4414,5982,1018,1805,0,1,0,0,0,0,20260503
202604,8호선,문정,6,0,2709,4058,9984,13137,30675,71107,38106,197214,24856,84784,20159,33479,21919,22394,25569,23256,28407,25198,31648,23116,34452,22563,40979,27257,101671,31621,141087,44543,47383,32367,33252,20505,26852,16807,19209,15338,7618,7304,1676,2305,0,0,0,0,0,0,20260503
202604,8호선,복정,41,0,3822,2527,12945,12103,33349,15017,39292,23354,24305,17450,15361,10820,13015,7839,14575,9952,13952,10674,13248,10312,14548,13512,20161,16305,25765,23622,30701,33035,17451,23456,9865,14631,7917,13576,6183,11583,2563,4831,588,1246,0,0,0,0,0,0,20260503
202604,8호선,산성,10,0,5864,1787,12794,4808,33041,4456,32924,11185,17528,5664,12147,5796,10054,5095,9765,6326,8858,6889,8083,7932,9097,11603,11594,13515,11125,19062,7693,29562,4260,23990,2972,15617,2255,14061,1600,11326,757,6873,168,2611,0,0,0,0,0,0,20260503
202604,8호선,석촌,4,1,3157,966,6778,4998,18689,11667,26713,27005,16295,22417,13059,18352,12759,20628,15453,20362,15557,22626,16370,20731,18857,22247,19847,22472,23852,30451,26660,38801,16824,25644,16278,15329,16902,12891,13741,10223,5368,6072,940,2246,1,8,0,0,0,0,20260503
202604,8호선,송파,1,0,3647,880,12585,5634,36369,12948,41659,24633,26180,13360,19260,10048,17008,10136,17163,11716,16603,15057,14088,15283,17009,18673,18165,21333,17663,26922,19985,37506,11481,27702,8554,17849,6958,15921,5418,13173,2150,6295,299,2177,0,27,0,0,0,0,20260503
202604,8호선,수진,9,0,4616,620,7436,2294,18498,5099,23776,15641,13064,7171,9809,5882,9966,6594,11495,7282,10060,7815,8373,8345,10184,9356,13218,11344,9604,12234,8809,17771,5294,14128,4318,9581,3787,8827,2536,7490,997,4951,270,1637,0,34,0,0,0,0,20260503
202604,8호선,신흥,7,0,4213,524,8910,3914,20425,4241,24484,8102,13426,5351,9392,5579,8216,6652,8738,8264,8386,8841,8426,9467,9393,10893,11021,13907,11375,15652,9469,21824,5606,17198,4526,10980,3035,10015,2030,8662,1052,4870,229,1655,0,0,0,0,0,0,20260503
202604,8호선,암사,206,1,15725,940,27451,5243,73869,9633,83338,21425,46400,15406,29491,12179,25943,15630,25671,17101,24023,19914,20442,22023,20095,29242,21271,34822,22478,45519,24154,68099,14919,48137,11992,30936,8286,26889,5854,25699,2439,12918,511,4329,1,143,0,0,0,0,20260503
202604,8호선,암사역사공원,4,1,3488,580,12566,3171,36052,9120,39656,11616,20762,5633,12912,4885,10963,5417,10264,6772,9727,7612,8746,8728,9007,10096,11315,13720,11952,19652,12336,27884,6704,20901,4366,14735,3472,11235,2788,12367,971,6051,230,1567,0,1,0,0,0,0,20260503
202604,8호선,잠실(송파구청),36,1,2143,3495,4717,15023,10736,45512,14624,99126,11278,67511,12032,49583,17012,49627,22010,48342,29015,49685,37954,44368,48599,47253,56881,46031,72635,51707,88564,58734,62078,31378,60386,18346,56408,11893,38742,8571,13454,4771,2517,1972,0,217,0,0,0,0,20260503
202604,8호선,장지,18,0,6351,3288,22303,13040,50621,33106,55071,54315,35674,35673,24260,21140,21059,22081,23116,22631,24446,22333,25104,22829,30636,26694,35973,29265,50212,38911,54161,54700,30348,34374,24417,20859,16757,18604,8810,15912,3055,9669,595,2405,0,0,0,0,0,0,20260503
202604,8호선,천호(풍납토성),130,0,11538,2544,20232,11958,51080,23232,61821,40276,37718,34800,26578,26400,26243,28333,28331,30271,28912,33871,28076,33210,31361,39431,35635,42306,42737,57835,45150,81484,29764,55364,26157,33958,18959,30771,14412,24079,7095,14740,1917,4874,0,1,0,0,0,0,20260503
202604,9호선,가양,86,0,17302,1564,32817,9978,86072,30897,86887,61576,48380,34404,37457,21400,35485,22116,37209,24253,33683,26295,30307,29021,32742,34669,38473,42038,45832,51146,54090,79938,24647,66065,18470,41616,15332,36280,9765,31812,3937,19917,612,6334,2,280,0,0,0,0,20260503
202604,9호선,개화,36,0,2188,286,7196,2541,13978,3523,9612,5306,3888,3176,3085,2390,2860,2494,2543,2196,2707,2363,2900,2944,3485,2767,4982,2863,6031,4026,6092,5562,2611,4581,1765,2484,1478,1890,686,1861,335,1152,114,459,0,48,0,0,0,0,20260503
202604,9호선,고속터미널,22,0,2837,1506,7318,15682,23110,22406,29644,33552,23916,35904,21010,40690,22571,43119,26880,44244,29130,44995,32376,47873,37397,50113,40082,54058,43465,61244,42738,67807,36299,43923,37509,30288,29355,24962,22944,23809,9529,10192,1425,2739,0,7,0,0,0,0,20260503
202604,9호선,공항시장,15,1,3232,277,4532,1200,10392,2489,12900,4900,6880,3491,5323,2984,4623,3320,5035,4245,4732,3807,4360,4151,4215,5347,4350,6619,4766,7326,4361,11680,2672,8844,2202,6397,1756,6326,1318,5553,694,3680,169,1347,1,130,0,0,0,0,20260503
202604,9호선,구반포,5,0,288,3376,952,26369,1964,3995,2345,5048,1814,3953,1742,1874,2034,1480,2116,1806,2081,2008,2443,1803,4587,1694,18501,1855,14919,2191,7936,2737,4744,1523,1745,978,1228,888,950,707,319,432,46,200,0,0,0,0,0,0,20260503
202604,9호선,국회의사당,1,0,849,1987,2910,14300,6395,59106,9384,181285,9243,69597,12414,37762,17767,30967,23750,28613,28402,32660,36178,27408,39838,22865,51659,20198,95011,21371,126045,19102,49447,12057,34833,7629,31433,6148,18602,5242,5977,3156,932,1200,0,1,0,0,0,0,20260503
202604,9호선,김포공항,7,2,715,3239,2765,14149,9932,19342,11014,21105,5794,18637,7224,19413,7795,22304,9209,23089,10318,23445,11035,23323,14318,21967,12851,26822,17475,27534,18110,25846,11923,13973,10141,6968,9321,4531,8324,3409,2948,2257,130,1665,2,182,0,1,1,0,20260503
202604,9호선,노들,2,0,4487,287,7812,1613,21496,3065,25244,4717,14032,4163,9602,3714,8139,4163,8699,5120,8006,5607,7062,6867,6906,7943,7427,9918,7909,13201,7459,18308,4418,13133,3361,9265,2956,8017,2174,7772,1029,4168,304,1448,1,1,0,0,0,0,20260503
202604,9호선,노량진,402,2,19736,1900,30780,15250,80767,37516,103678,63394,58311,45616,38733,28228,36456,31019,42385,35336,44440,40421,37181,35780,38321,38761,45699,48387,57509,74130,57166,104869,35201,68915,35531,49670,39862,47648,39396,46758,12307,26417,1743,8688,0,2,0,0,0,0,20260503
202604,9호선,당산,89,0,9319,1633,20390,8568,60459,18713,71601,51097,39945,26808,29846,18515,28659,21261,32213,23436,29200,26486,27658,25300,29648,29215,32272,35399,44638,50924,54065,73317,29105,54302,24643,37344,22947,35664,18354,32592,8871,20055,1717,6215,1,317,0,0,0,0,20260503
202604,9호선,동작(현충원),23,0,1026,363,1842,2460,5439,2510,6191,4260,3702,3930,3351,5952,4838,4646,5413,4028,5448,5053,6215,4860,7026,4882,7648,3753,6744,4026,5087,5036,2196,3405,1832,2503,1606,2126,1276,1961,596,1324,118,984,2,242,0,0,0,0,20260503
202604,9호선,등촌,20,9,7219,1256,18612,6390,57909,9817,66639,21888,29727,14156,21429,12331,20623,12794,20979,15185,19774,15750,17285,17695,18745,21937,19963,23683,19803,35635,20918,53273,11250,41350,8595,24625,6822,21199,4964,17929,2111,10304,512,3337,0,0,0,0,0,0,20260503
202604,9호선,마곡나루(서울식물원),25,1,5304,1490,12692,11933,34957,38366,36328,74802,19721,31832,16291,19542,16676,18148,19935,18220,20873,19580,22096,17907,25523,19548,31013,22766,59385,30154,63738,43904,29243,32226,24958,20538,23503,19283,17699,16715,7733,11260,1089,4448,2,526,0,0,0,0,20260503
202604,9호선,사평,0,0,1192,230,4178,2626,14288,6947,16265,9006,10251,5063,7552,4142,6406,4074,7674,5643,6952,7215,6153,6441,7450,8012,8926,8271,8816,10565,9321,13771,5783,9905,3637,7692,2705,6516,2266,6309,657,3043,191,1040,0,2,0,0,0,0,20260503
202604,9호선,샛강,12,1,2083,1307,2728,5098,6609,21085,7461,43763,6077,16088,6344,10106,7350,9566,8201,8212,9392,9264,9988,8080,11075,8022,13608,9602,26445,12027,35982,16141,15273,9425,13252,5307,11724,4450,8709,3647,4240,2285,1027,838,0,32,0,0,0,0,20260503
202604,9호선,선유도,14,0,2455,1517,7700,4694,28053,17494,31563,46692,14838,22490,10736,10002,10569,11026,11771,11156,11919,11890,12128,12259,13460,11824,16952,13755,32206,16487,42695,26500,18042,18718,11457,11068,8793,9619,6124,9042,2208,5127,435,1719,0,3,0,0,0,0,20260503
202604,9호선,신논현,68,0,4228,1637,15250,16273,34944,44437,43554,94917,33531,118877,31007,65443,35598,47505,42213,47155,47354,50341,49579,49061,56349,49430,66493,56163,89440,77757,113124,100212,88466,60913,65460,37014,67320,30322,57862,26145,27614,14609,5053,4560,1,878,0,0,0,0,20260503
202604,9호선,신목동,7,0,2554,412,8198,2213,25815,4640,23308,8671,10941,5136,8320,3741,7243,4425,6855,4537,6492,6439,6139,5603,6075,6821,7344,9179,8523,11179,7832,18434,4147,13502,3225,8688,2536,8402,1861,6185,682,4355,186,1254,1,95,0,0,0,0,20260503
202604,9호선,신반포,9,0,1027,1179,3548,13911,11195,11595,14495,12311,9216,8052,7260,6472,6446,5473,7484,6415,7421,8124,7281,8221,10858,8434,15695,9064,17625,11988,13146,15017,9026,11449,6866,6729,6890,5285,4447,5348,1335,2348,238,916,1,0,0,0,0,0,20260503
202604,9호선,신방화,3,0,5986,786,13033,4188,31132,7382,30087,14843,16675,7855,12108,6546,10773,6852,11632,8326,10914,8881,9095,10671,11114,11986,12050,14300,11605,18243,11477,26036,6745,21808,5692,13201,3850,11456,3050,12068,1144,6381,208,2328,0,0,0,0,0,0,20260503
202604,9호선,양천향교,5,0,5197,1134,12726,11201,35196,28828,35137,57913,17454,23270,13433,12388,13867,10054,15934,11557,15621,14097,14659,11484,17136,13250,21811,15810,36988,20703,44013,31835,16433,27342,10899,17370,8875,17141,6039,14429,2281,10152,587,2613,3,208,0,0,0,0,20260503
202604,9호선,여의도,33,0,3838,3165,5058,33012,10937,180473,14032,195472,15589,90345,19057,44379,27218,42075,29174,41923,35971,42991,40023,36799,52096,33938,73300,33399,183116,35415,176823,40211,88903,23420,75464,13082,55827,10471,30135,8900,9629,4537,1486,2183,0,322,0,0,0,0,20260503
202604,9호선,염창,29,0,14617,877,32780,5837,91184,9967,96384,21721,53236,13765,34136,11932,29109,13351,29534,16308,26407,18763,21341,21246,21049,27630,23143,33993,24831,54373,26058,80994,14657,66959,11919,43749,10073,36927,7353,37687,3102,21497,543,7399,0,321,0,0,0,0,20260503
202604,9호선,증미,0,0,2903,520,9958,3266,27378,12270,27940,51269,14062,19766,10231,6927,9946,6318,10187,6751,9837,7736,8825,8171,9434,9396,10401,11193,22944,14395,38608,22987,11449,16789,6869,10697,5475,9085,2858,8879,1020,4973,184,1617,0,2,0,0,0,0,20260503
202604,9호선,흑석(중앙대입구),5,1,3821,1455,7999,7838,21729,15393,25351,33751,16844,20461,14685,20550,15216,16706,17630,18052,19157,15952,18759,17208,21780,15793,26012,17176,34199,25156,24024,32087,14449,21404,13399,14836,12279,12517,10238,11721,5471,6553,1327,2718,1,33,0,0,0,0,20260503
202604,9호선2~3단계,둔촌오륜,0,0,2592,257,10160,1859,25680,3842,25486,4886,13338,2743,9147,2560,6812,2845,6938,4306,6264,4738,5198,5516,5525,7825,7137,8784,5706,13415,4814,22433,3174,17681,2167,11403,1811,8846,1161,10362,535,4554,142,1901,0,179,0,0,0,0,20260503
202604,9호선2~3단계,봉은사,8,0,2184,3372,6476,21894,11136,51439,11797,138937,10979,108147,12813,62156,20003,55611,28553,50075,35766,52847,44503,42322,56017,36163,72787,33148,105601,31113,128106,30924,63541,19272,43440,11717,37005,10323,25635,6749,6699,4238,1073,1269,0,0,0,0,0,0,20260503
202604,9호선2~3단계,삼성중앙,4,0,1047,632,3649,5106,7482,21849,9219,55801,7975,38103,7191,13931,7963,9227,9281,9724,10283,9634,10732,8978,13444,8624,17074,8943,31826,13094,48544,13872,20548,9822,12964,6688,11406,5242,7497,5083,2814,2808,691,1273,0,0,0,0,0,0,20260503
202604,9호선2~3단계,삼전,8,0,5872,697,9074,3917,27294,7128,41275,20649,26887,10375,15093,7531,11604,7302,12194,8859,11931,10187,10768,10855,11337,11949,11988,15266,15716,20014,20357,31973,9851,25377,7812,15992,6372,15620,4972,12355,1921,8356,384,2649,0,547,0,0,0,0,20260503
202604,9호선2~3단계,석촌,8,0,3707,525,12073,3358,27509,7521,37723,16175,26100,14634,16816,12052,15029,13006,16883,14444,17363,15620,16066,16208,17512,17974,19431,19742,21430,28304,22226,39636,14931,30562,14319,19671,14642,15874,12169,16126,5295,8383,906,2604,0,9,0,0,0,0,20260503
202604,9호선2~3단계,석촌고분,4,0,3738,598,8655,2947,21688,6603,35957,18403,23330,11367,13507,7916,11600,8221,12670,9650,11791,9566,10862,10527,11095,12212,12201,14103,14263,19366,18669,30845,9000,23645,7324,14596,6553,13259,5343,12710,2088,7109,343,2999,0,5,0,0,0,0,20260503
202604,9호선2~3단계,선정릉,3,1,1111,1340,5205,8112,10845,23888,12408,67059,10698,54093,8853,24050,9885,15625,12448,14263,13687,16279,14832,14064,17227,13000,22022,13195,39195,15731,60031,17104,32439,12413,17474,9226,14448,8692,10097,7895,4071,4916,857,1762,0,7,1,2,0,0,20260503
202604,9호선2~3단계,송파나루,1,0,2660,369,5704,1628,15771,5502,23947,14829,14630,10114,8889,7354,7455,8855,8605,9911,9659,9570,8912,9642,9298,10935,9438,12554,12316,19300,16047,28069,9670,21114,8971,11551,9404,8703,7625,8032,3321,4525,844,1568,0,2,0,0,0,0,20260503
202604,9호선2~3단계,언주,1,0,1337,1328,3521,9251,8099,28506,11220,82248,10887,58520,11491,23571,12901,14767,14586,13115,15422,16463,17812,14349,20775,12245,26739,13216,49633,15136,67530,16497,32575,11260,18358,7561,14355,8163,10839,6190,3598,3898,750,1579,0,94,0,0,0,0,20260503
202604,9호선2~3단계,올림픽공원(한국체대),1,0,2797,719,8835,4017,20027,7231,22698,19904,15461,12277,13533,12282,11684,14208,12494,17643,13066,23761,13749,26186,15800,30502,18296,31821,20612,30345,20714,32152,16778,25067,29925,13664,30283,12924,17567,11580,18748,7312,1697,2170,0,37,0,0,0,0,20260503
202604,9호선2~3단계,종합운동장,4,0,1538,263,4658,2477,11563,7195,15533,13643,10338,10945,7179,6749,7028,6301,7998,7995,8389,8242,7909,8285,8495,8964,10527,11024,14125,16114,14033,20247,10050,13286,8100,8490,9209,7831,8024,7230,4229,3812,956,1237,0,6,0,0,0,0,20260503
202604,9호선2~3단계,중앙보훈병원,6,1,5653,573,25959,6856,57988,14739,60278,26023,36457,16302,24249,16526,22480,10984,21394,14182,16890,15342,19402,15429,21138,15577,21754,16781,25252,28376,18924,45041,8577,34834,6256,21788,4950,18839,3438,20349,1280,8751,195,2912,2,210,0,0,0,0,20260503
202604,9호선2~3단계,한성백제,0,0,1694,338,4603,1416,10458,3298,13939,9813,7895,5873,5143,4093,4770,4146,5408,4265,5911,5429,5905,4998,6566,5217,7278,6448,8958,7877,11275,11308,5744,8982,4274,5280,3609,5850,2508,4419,858,2976,217,984,1,3,0,0,0,0,20260503
202604,경강선,경기광주,0,0,3851,264,21483,2804,51205,7994,47488,11099,22476,6058,15554,5386,12673,5918,11812,7436,10315,8028,8919,10286,8912,11832,11562,17197,11690,24480,10343,40113,5069,35419,4036,20102,2525,16132,1793,12840,593,6090,87,113,0,0,0,0,0,0,20260503
202604,경강선,곤지암,4,0,1158,441,3612,3354,8088,5756,6757,6899,4811,3872,3727,2523,3664,3563,3701,2456,3897,3855,3692,3236,4601,3629,6037,4440,8203,5747,6205,7140,2573,5161,1673,3938,1082,3087,490,2973,120,1493,14,435,0,0,0,0,0,0,20260503
202604,경강선,부발,4,0,1566,123,4520,2565,8139,8182,6662,6497,5343,2639,4373,2344,4526,2319,4001,3159,3799,2802,3518,2992,4687,3355,5054,4729,8461,5802,6086,7268,3822,5042,2385,4867,1380,4759,682,3861,431,3611,18,1253,0,0,0,0,0,0,20260503
202604,경강선,삼동,3,0,1761,38,6258,1452,13570,2433,12710,2610,7158,1459,4627,1279,3607,1328,3192,2056,2758,2424,2326,2898,2338,3814,3147,5299,3581,9045,2792,9467,1517,8389,1019,5430,668,4746,415,3421,135,1834,11,64,0,0,0,0,0,0,20260503
202604,경강선,성남,0,0,288,19,2444,990,6914,1960,6327,2431,3304,1440,2455,1133,1948,1181,1868,1289,1537,1452,1469,1577,1736,2128,2223,2434,2863,4346,2051,5597,1414,3001,1312,2351,1065,1861,966,1216,345,716,30,116,0,0,0,0,0,0,20260503
202604,경강선,세종대왕릉,0,0,274,3,891,189,1045,775,864,1244,949,751,833,729,733,992,724,746,822,488,852,747,911,741,1010,921,1026,768,849,1197,467,774,249,552,131,448,39,455,8,244,3,82,0,0,0,0,0,0,20260503
202604,경강선,신둔도예촌,1,1,1077,35,3501,677,6379,3715,5606,3813,3779,2247,2967,1846,2416,1999,2768,1657,2697,1587,2557,2026,3287,2259,4319,2877,4658,4612,3753,4336,1515,5107,1230,3222,637,2584,259,2605,97,1361,4,400,0,0,0,0,0,0,20260503
202604,경강선,여주,12,0,2620,14,6260,949,10512,2823,8410,5678,7697,9453,6293,4016,5495,6438,5920,4926,6526,3815,6863,5470,7282,5441,9093,6170,7772,8805,7214,10161,3513,8726,2689,7420,1741,3784,903,6485,263,3472,2,1249,0,0,0,0,0,0,20260503
202604,경강선,이매,9,3,768,38,1990,1145,4476,2816,3564,3457,1989,1508,1592,1435,1430,1096,1567,1210,1332,1471,1378,1358,1739,1760,2029,1994,2308,2808,2387,3258,1371,1914,1281,1294,1510,913,1301,664,408,404,7,80,0,0,0,0,0,0,20260503
202604,경강선,이천,4,0,1205,31,4601,2229,10243,6892,7778,9364,6745,5080,5618,4678,5524,4280,5133,4846,5148,4581,5256,4820,5579,5156,7579,6635,8494,7905,8163,10367,3902,8797,3331,6884,2556,5112,1199,3891,730,2525,19,1101,0,0,0,0,0,0,20260503
202604,경강선,초월,1,0,2265,143,9610,1929,21541,4712,20669,5976,10819,2452,6858,2225,5536,2314,5521,3161,4448,3564,4322,4491,4035,5259,5166,7506,6167,9607,5287,16818,2667,13043,1906,9462,1377,7620,713,7212,266,4455,23,58,0,0,0,0,0,0,20260503
202604,경강선,판교,4,0,702,18,3020,9805,7248,21756,4904,39196,2963,26947,3410,12782,5507,10092,5771,7430,5982,5820,7407,5795,10527,5630,16086,7361,23711,8055,27906,7094,19540,4541,20849,3460,11581,2073,7171,1120,2207,782,4,236,0,0,0,0,0,0,20260503
202604,경부선,가산디지털단지,1315,25,7010,2313,8734,12753,19099,66135,18200,170222,13033,75228,11848,23177,13084,16058,15256,17381,16133,16408,16738,17326,20304,16887,31190,20911,84673,27290,115313,32392,44624,22085,26614,15973,22049,14015,13956,13430,6031,7343,239,1154,0,1,0,0,0,0,20260503
202604,경부선,관악,96,0,8450,1769,15036,3992,35496,7396,31113,12539,16979,10958,12286,10130,10583,8153,12164,7698,11806,8265,10275,9027,10366,10702,11967,14358,12053,20168,11204,30906,6683,22033,5063,13673,4194,12704,2538,10348,1095,7449,85,753,0,1,0,0,0,0,20260503
202604,경부선,광명,0,0,16,1801,3910,3403,12258,8073,11347,8888,7796,6352,3935,4178,7827,2676,5399,8212,4951,254,3566,8230,6632,3927,8126,5166,9423,7717,11652,13102,8498,6434,3017,4714,7300,3147,2847,4756,1179,41,1,1,0,0,0,0,0,0,20260503
202604,경부선,구로,12482,83,20423,3876,19948,13653,39141,34632,38092,72998,27717,37759,22370,28642,22508,26555,24920,25156,25821,25371,26603,24447,31009,27443,36001,32554,56514,41339,55560,43581,25657,29335,21236,20498,17004,19912,10607,16080,3874,12396,29,11761,1,4,0,0,0,0,20260503
202604,경부선,군포,27,1,5324,2114,9794,8790,20460,34441,17921,41125,10187,8141,8179,4735,7964,4601,7882,5550,6849,5953,6780,5759,7491,7710,9936,8140,25397,11200,34033,15192,10609,11847,8369,7746,5334,6381,2627,5532,1144,3608,32,690,1,0,0,0,0,0,20260503
202604,경부선,금정,761,7,27120,5782,44860,24267,105932,59885,103023,99333,61755,39531,45228,25731,39883,28946,41753,29385,39205,34578,35614,34768,38883,44967,46244,54062,75959,77470,82813,108330,39095,81749,31232,51435,25289,48683,16854,39275,8019,26342,669,10468,1,2,0,0,0,0,20260503
202604,경부선,금천구청,541,5,11471,1392,20234,6340,47342,18005,43603,30846,26860,12203,19896,10545,17971,10909,17251,11791,15711,16420,14590,14792,14768,19797,16586,25753,18070,34240,28279,46744,11618,32973,8777,18982,6796,17928,4277,14488,1332,9410,57,717,0,0,0,0,0,0,20260503
202604,경부선,남영,52,1,2589,1435,5778,6745,14968,22975,21855,48978,13208,29442,10387,17637,11109,14743,13000,13514,13660,16450,13674,13104,17159,13235,22509,14933,31370,20120,38924,27635,18522,17612,15821,11734,16289,10367,12773,9492,5478,5383,372,1165,0,0,0,0,0,0,20260503
202604,경부선,노량진,364,23,4933,2943,8004,7342,21556,9269,27240,15470,15756,12945,12147,10326,12764,12692,14196,12923,15928,13198,15738,12200,16683,13949,18563,20021,21104,29457,20811,42494,15249,23204,16067,14914,17197,13904,14559,12121,5380,7659,352,1570,0,0,0,0,0,0,20260503
202604,경부선,당정,62,2,5104,893,13044,4197,27224,10231,24826,18931,14012,11350,10185,7712,10207,5943,10965,7527,9538,7430,9378,6540,10301,9091,11688,11552,15037,15419,15234,23416,6300,17566,5177,12326,3931,10137,2832,9585,1222,6356,96,1167,0,0,0,0,0,0,20260503
202604,경부선,대방,615,7,4785,2461,10619,10948,27060,37143,32931,49388,19952,22429,14965,13492,14350,12943,15402,13920,14878,15561,14744,14566,16426,15463,18025,18793,33070,26327,39119,35738,14942,21790,11318,16253,9394,15402,6034,13235,2021,8571,169,2199,0,0,0,0,0,0,20260503
202604,경부선,독산,573,3,8562,2267,21440,12476,56816,47155,52260,90734,28414,38855,21112,14906,20000,11806,21212,11734,19274,16325,18000,14623,19283,18907,30287,22783,55832,32043,65150,50697,27326,38003,16507,23848,11504,23981,7266,22314,2730,13006,156,749,0,1,0,0,0,0,20260503
202604,경부선,두정,1309,6,7352,1353,13246,4369,22906,12123,20888,34557,18922,26227,14226,18638,15046,16522,17410,17785,16894,14365,16301,12626,20146,13162,21503,19718,21566,22251,19396,28915,13728,19888,11022,15935,10303,12401,6537,14461,3179,10358,38,2617,2,188,0,0,0,0,20260503
202604,경부선,명학,132,3,6687,2008,12312,9150,28005,29538,24289,57566,12134,17988,9525,10769,9902,12641,11290,8606,10623,9658,13517,9642,13144,8192,18734,10223,33216,14634,38246,22110,14032,17921,11266,10491,7112,8840,4597,8415,1993,5703,128,1309,0,2,0,0,0,0,20260503
202604,경부선,병점,3977,22,10082,3539,36200,12952,65392,23226,54913,38126,36369,22535,31400,17374,30810,18942,31111,23067,25054,20370,24985,23745,27749,29834,33189,40171,38532,49663,36319,62012,22260,48940,16308,36261,13354,27642,9406,26341,3142,16986,73,8146,0,0,0,0,0,0,20260503
202604,경부선,서동탄,0,0,1622,18,7079,535,12296,1540,4644,1072,3091,871,2263,680,2323,1078,1837,1075,1477,986,1430,1629,1628,2322,1718,2708,1894,3451,1881,6037,891,6611,798,2566,448,1873,403,2828,201,1482,4,1160,0,1,0,0,0,0,20260503
202604,경부선,서울역,8,8,81,772,153,5313,15035,8216,25621,9397,22262,6505,17429,5897,20714,3684,20954,5557,18737,4755,6685,4511,20955,5738,18949,6555,26114,9839,27786,10476,28680,6941,18194,5055,25585,4607,18406,4007,11751,851,2214,105,0,0,0,0,0,0,20260503
202604,경부선,서정리,69,6,5342,5246,16067,8575,22756,19327,23133,21702,17542,13732,15422,9190,14814,13130,15328,16666,13158,12904,15134,13475,20175,15778,26877,21496,35028,24472,22003,23992,13505,21412,10952,17452,8405,13168,5703,11851,3212,9453,125,880,0,0,0,0,0,0,20260503
202604,경부선,석수,307,0,8415,2503,16937,6215,38578,12288,35313,13807,20780,10514,15329,8390,13138,6486,12592,7501,11938,9194,10552,9905,12027,12996,13838,15798,16487,23413,14735,32294,8382,24034,6063,15526,5006,14731,3336,12252,1287,7359,72,601,0,0,0,0,0,0,20260503
202604,경부선,성균관대,183,6,10766,2682,32769,8855,78311,13329,64444,34332,33644,22776,25697,19154,23760,19650,24512,18289,23120,23044,21296,20301,24057,24932,30829,32368,31817,46860,29602,66456,19239,52494,15267,32701,14226,29146,11097,24336,5680,16402,380,2636,0,0,0,0,0,0,20260503
202604,경부선,성환,33,1,2813,877,4113,4053,6928,15457,8143,25784,8015,29438,7637,11711,8647,7718,11421,10682,12548,11594,14445,6242,20318,6642,27614,8056,26888,8282,17700,8937,7955,7240,6487,7012,3920,6232,3174,6681,1061,5142,86,1340,0,109,0,0,0,0,20260503
202604,경부선,세류,556,0,4799,695,11543,3171,18550,5139,13636,5262,7328,3391,5658,3263,5230,3334,4914,4217,4426,4155,4136,4238,5038,4908,6518,6767,7982,8911,5943,15753,3960,10760,2998,7824,2497,7337,1573,5385,578,3380,15,1151,0,0,0,0,0,0,20260503
202604,경부선,세마,387,1,2670,1706,8207,2813,14096,6005,13319,11179,7607,3392,5845,2735,5099,3027,5283,3028,5372,4097,4987,3974,5198,4200,6369,7892,8639,9310,9369,12217,4036,10095,2758,6934,2251,6138,1604,5517,635,3023,61,362,0,0,0,0,0,0,20260503
